study,pval,tstat,tcrit,mui,muin,yi,vi,viTrue,m,N,hack,signif,affirm,Di,Mu,T2,t2w,se,Nmax,k,k.hacked
9575,0.490785758502494,0.689569075747198,1.96472939098769,-0.0565990686016495,0.0576680894185364,0.359317882043581,0.271520177115701,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
9576,0.0190777858370247,2.35165799085353,1.96472939098769,1.10337032763402,1.33495197811944,1.2151302979454,0.26699146416242,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
9577,0.270741424885381,1.10257919960812,1.96472939098769,0.057237859884122,0.601361318165995,0.550593699993995,0.249369242056479,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
9578,0.284974295222614,1.07036099971206,1.96472939098769,0.477954192667328,0.928725482344671,0.53224961720705,0.247269279008021,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
9579,0.685202210671809,0.405611121470382,1.96472939098769,0.890449115044432,0.724181119950014,0.20472930547436,0.254765324794611,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
9580,0.71562165010992,0.364523368450031,1.96472939098769,0.861788703718079,0.659034926459946,0.182159325802683,0.249719278134486,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
9581,0.012093676710782,2.5186048652661,1.96472939098769,1.54756826412016,0.799640655055298,1.26115494938065,0.250736073911468,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
9582,0.00767497352394997,2.67691444399197,1.96472939098769,1.02214639319068,0.830550509879596,1.34944450015097,0.254121302786485,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
9583,0.00668211489268836,2.72368465533986,1.96472939098769,0.447716809671968,0.760308960340973,1.37596324974277,0.255211371241715,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
9584,0.68364895573576,0.407727035854115,1.96472939098769,0.806390465250271,0.317945620381121,0.192299137771007,0.222441417575222,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
9585,0.0139230619079878,2.46795502161425,1.96472939098769,1.17851959715043,1.09561219177382,1.19217448977887,0.23334858311168,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
9586,0.471146808237288,0.721163260874116,1.96472939098769,0.884086707636625,0.64697083259968,0.357030821370179,0.245100518767785,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
9587,0.00800170714780353,2.66271135520552,1.96472939098769,1.24115228899106,1.65103553213012,1.42184312281664,0.28513805494939,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
9588,0.369527442752902,0.898171209311099,1.96472939098769,0.682816813950283,0.289360706826949,0.445688491096402,0.246232049334813,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
9589,0.889223512590552,-0.139357965802032,1.96472939098769,0.144781762168363,-0.371624519786006,-0.0708435951131205,0.258426822609771,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
9590,0.0734517352228431,1.79379173894459,1.96472939098769,0.888537830363137,1.11237634694627,0.83080973089617,0.214515713381394,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
9591,0.0446256950425258,2.01324155114366,1.96472939098769,1.24528652759601,0.833714479382719,0.994888239566716,0.244206277690013,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
9592,0.0179359267907429,2.37479237780001,1.96472939098769,1.72522890531036,1.62081471786337,1.20329529691501,0.256739768850044,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
9593,0.00107181905212133,3.29023781062832,1.96472939098769,1.04127219109467,0.803959318932113,1.68677439715575,0.262820612516175,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
9594,0.00123164475885514,-3.25007025856906,1.96472939098769,-0.0244806525124099,-0.49491896735069,-1.54943795041209,0.22728086781252,0.25,500,1,no,TRUE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
9595,0.251689094878271,1.14758674592558,1.96472939098769,1.22871942980257,1.68600917171703,0.5656945110456,0.24299250722281,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
9596,0.518982923096067,0.645371763240359,1.96472939098769,0.715006613061547,0.774099275937324,0.301529311768473,0.218292670080431,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
9597,0.260514971439572,-1.12645365642463,1.96472939098769,0.180580006874698,-0.371856713847046,-0.591834926566352,0.276041592350577,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
9598,0.000146228899141775,3.82692802601325,1.96472939098769,1.33787759669367,1.56014740242774,1.87604079033756,0.24031670736426,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
9599,0.000559875508223794,3.47278112112941,1.96472939098769,1.06524949032754,1.30573865833554,1.66643192624499,0.230260970632444,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
9600,0.063413400558254,1.86042553031901,1.96472939098769,0.375017609892216,0.956711872388041,0.877427575126243,0.222432363549648,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
9601,2.98312831754014e-05,4.2136112539375,1.96472939098769,2.36368995193676,2.18759020342189,2.2089867948297,0.274838334964259,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
9602,0.630199045245258,-0.481743965942386,1.96472939098769,0.724431975096137,0.572628522938698,-0.228445769188684,0.224871114026116,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
9603,0.00799590594480897,2.6629589528065,1.96472939098769,0.680681714571491,0.955371146101091,1.37377564675018,0.266135422073293,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
9604,0.00146786734317474,3.19877194238021,1.96472939098769,1.27103912136265,1.93846180788878,1.61538939344336,0.255028019344776,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
9605,5.03889220519789e-05,4.08949812813909,1.96472939098769,1.83227673519593,2.83422085054558,2.11325871700559,0.267033231055613,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
9606,0.0562101251842861,1.91385747674661,1.96472939098769,0.561510543927082,0.615338224018636,0.911435860298407,0.226794771108185,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
9607,0.00726019319665477,2.69574957362303,1.96472939098769,0.493096809987574,1.30045888249673,1.43398852341219,0.28296470021679,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
9608,0.510318809852406,-0.658814437791112,1.96472939098769,0.469425581809691,-0.00627650478544939,-0.328073401324703,0.247979526427824,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
9609,0.733211546652266,-0.341047269710985,1.96472939098769,0.546109974518389,-0.203839061302614,-0.166854030840277,0.239355962960074,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
9610,0.170177257291598,1.37361744965707,1.96472939098769,1.12677329939273,0.847627078275786,0.655282393902576,0.22757544497812,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
9611,0.377755319400248,-0.882826120089911,1.96472939098769,0.847463974504873,0.05189692973272,-0.453779853972325,0.264204416941926,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
9612,7.54126792826801e-05,3.99183641101419,1.96472939098769,0.981138684415096,1.1122334604283,1.9000035827382,0.226549636320534,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
9613,0.00218346682001243,3.08009546092852,1.96472939098769,2.16812598742319,2.18138709818578,1.6206943109091,0.276868700161073,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
9614,0.0245518961199286,2.25522196336974,1.96472939098769,1.29096127864065,1.85473678698056,1.16110084321208,0.265070438201293,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
9615,0.024742697955073,2.25221293375601,1.96472939098769,0.846850340025074,0.933512765698683,1.21811824619981,0.292522987899883,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
9616,0.487600151731073,0.694646515515741,1.96472939098769,0.844678348585067,0.509418613260649,0.364661509466901,0.275582812188402,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
9617,0.0116389939257348,2.53224650535326,1.96472939098769,0.973935660178576,1.25470444099617,1.24739831441873,0.242660084680912,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
9618,0.0306738818538329,2.16743550811598,1.96472939098769,1.34038579860914,1.04904896567584,1.14852954214097,0.280796682879638,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
9619,0.000483767524965696,3.51276235212178,1.96472939098769,1.17540085369766,1.37646912699765,1.78626418562289,0.258579351745129,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
9620,0.774325857504312,0.286876638672637,1.96472939098769,0.343755982598618,0.164426750108668,0.151949833363187,0.280549881132165,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
9621,0.00917715103895334,2.61558647810932,1.96472939098769,0.610864488021409,1.00914505729722,1.30812984378205,0.250128708436331,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
9622,0.01127067466175,2.54364922553382,1.96472939098769,0.808321595791835,1.35660358083087,1.24448826455544,0.239368594186389,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
9623,0.0263684071841492,2.22736103260012,1.96472939098769,1.24576146053682,1.16857872653819,1.08836927595827,0.238765355677207,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
9624,0.862711166593681,0.173013251002839,1.96472939098769,0.363566066655722,0.484185944454494,0.0889718826908428,0.264451982733911,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
9625,0.069463431120522,1.81930901929869,1.96472939098769,0.684699643326348,0.583861438592143,0.910646172454645,0.2505453737254,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
9626,0.000110483841176677,3.89744750560598,1.96472939098769,1.4298409149064,1.31812781727718,1.94893037143157,0.250053016642798,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
9627,0.00253367535651696,3.03466429447576,1.96472939098769,0.640549454481278,1.32782598122572,1.54543642738872,0.259346851411004,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
9628,7.54210883697199e-05,3.99180912633281,1.96472939098769,1.16740336131629,0.549210077029111,2.07153002619124,0.269304079201047,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
9629,0.0499238216215923,1.96538562519754,1.96472939098769,1.27178848398115,1.72262572203924,0.995381859734368,0.256497946663261,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
9630,3.66423830181674e-07,5.15487471050964,1.96472939098769,1.61101181074916,2.04613930836261,2.66034226181115,0.266341473988495,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
9631,1.17118529903427e-06,4.92106296769344,1.96472939098769,1.08127054628385,1.66468993210799,2.53628652072792,0.265631015779223,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
9632,0.0520730758023037,1.94718563926371,1.96472939098769,0.18924699587023,0.536591451250093,0.963503590485354,0.244845405497013,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
9633,0.00970520512458764,2.59615695148121,1.96472939098769,1.43940275858879,1.56784861633339,1.28144814091619,0.243635282708119,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
9634,0.966772923188529,0.0416769202735008,1.96472939098769,-0.185592343154938,-0.576778410566967,0.0209917830925268,0.253692379529281,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
9635,0.00438761113593695,2.86192691991735,1.96472939098769,0.926510635891675,0.760746632920599,1.43573305987123,0.251669346882586,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
9636,0.00010750873067885,3.90425781586937,1.96472939098769,1.14546642153607,0.970283121773954,1.87029303910175,0.229478677439151,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
9637,0.0573200258570628,1.90526592867326,1.96472939098769,1.30682349311481,1.87731510139106,0.909765746744175,0.228006884474378,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
9638,0.380600275267582,-0.877568444198368,1.96472939098769,0.50504717774401,-0.307180678071247,-0.467081848273344,0.283285263666148,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
9639,0.0169376178208761,2.3961042342477,1.96472939098769,1.03459951941729,1.42133807273442,1.16791797917607,0.237581858331059,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
9640,0.0730500058705428,1.7963097202671,1.96472939098769,1.75899121014172,1.41632400093465,0.895586974188931,0.248572509498087,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
9641,0.274198778663695,1.09464842503956,1.96472939098769,0.470218837333471,0.255747678323954,0.549705540856649,0.252180160030875,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
9642,4.96246551907516e-06,4.61684283078378,1.96472939098769,2.07903416946206,1.6646140982663,2.22499241954088,0.232255972515061,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
9643,0.00365790187369895,2.92006354012922,1.96472939098769,1.63718594475361,1.26906686354422,1.42937927186337,0.239612988791294,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
9644,0.991128610158392,-0.011124440061075,1.96472939098769,0.579479766569405,0.364928126767359,-0.00546517869093472,0.241352839098671,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
9645,0.763697016260623,-0.300793807635814,1.96472939098769,0.523316920094563,-0.00557602485882514,-0.152236778152203,0.256154143804774,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
9646,0.231873578871237,1.1970034081962,1.96472939098769,1.48793696367403,0.291800608542373,0.626267801084805,0.273734409270657,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
9647,0.459220234448576,0.740705798798726,1.96472939098769,0.711257724874204,0.992251017685427,0.374105451747451,0.255091850876973,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
9648,0.723998069233007,0.353319596598884,1.96472939098769,0.790556563886574,1.05851714603008,0.172687706143642,0.238884179903721,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
9649,0.0388530326528059,2.07120541303148,1.96472939098769,1.17596164270311,1.76141417883877,1.08036817002492,0.272080374071404,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
9650,0.0348117618968224,2.11632398553121,1.96472939098769,1.02703212889278,1.03309041298882,0.999877798339338,0.223218169478055,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
9651,1.34726566081219e-06,4.89225029322668,1.96472939098769,0.498579286840063,1.18228284467502,2.31744205185357,0.224388414939493,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
9652,7.704942835086e-05,3.98657933004001,1.96472939098769,1.07657855981272,1.97055917573806,1.98033498371985,0.246760986538546,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
9653,3.55885903518392e-08,5.59927735802218,1.96472939098769,1.24277901362169,1.32947058790893,2.7697516598915,0.244690834088532,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
9654,0.0113970356374125,2.53970033941256,1.96472939098769,0.681851086227663,1.00068517416104,1.2578481707159,0.245296578769354,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
9655,7.03062935468569e-05,4.00896259455273,1.96472939098769,1.4308018013371,1.5571099599034,2.00285153151237,0.249593634718208,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
9656,0.000627142204011394,3.44146850316034,1.96472939098769,1.12239674269179,1.70028493102443,1.74283086567885,0.25646191870201,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
9657,0.0715620822090296,1.80573597152219,1.96472939098769,1.62182949431131,1.53258189389518,0.915011206612279,0.256770027194782,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
9658,0.705898915018003,0.377585726181961,1.96472939098769,0.303626462091763,0.957875963966072,0.189247568435928,0.251205694202835,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
9659,0.00334823836676904,2.94799904820661,1.96472939098769,1.10068229767389,1.29172568151638,1.48863536110868,0.254989316088238,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
9660,1.12306293143746e-07,5.38406608402792,1.96472939098769,1.43628299122743,2.24919232123517,2.68258630362926,0.248248505266659,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
9661,0.748247005451406,-0.321129108842556,1.96472939098769,0.923566942836132,0.037961823781033,-0.15723822243481,0.239749054337126,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
9662,0.145822035120152,1.45672213638361,1.96472939098769,0.899811504068711,0.690449811731728,0.735942543409064,0.255231562445433,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
9663,0.000877129328183143,3.34746493194277,1.96472939098769,2.11523077318383,2.21902979897462,1.69056362063436,0.255053311255021,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
9664,0.495451933981411,-0.682163745497248,1.96472939098769,1.72946823052407,0.978919670016387,-0.334443308732535,0.240363076281932,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
9665,0.067554648738596,-1.83195061213722,1.96472939098769,0.335266718534263,-0.531741688262409,-0.863744971096627,0.22230208761396,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
9666,0.249417410789037,1.15310969697429,1.96472939098769,1.10080587566873,0.98479316933697,0.580171658812027,0.253146408981238,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
9667,0.0180077974070979,2.37329865700969,1.96472939098769,0.771752176169727,1.24952619900633,1.15975876265936,0.238797919182077,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
9668,0.717887385788599,0.361488396585025,1.96472939098769,0.826747611518012,0.378062228183299,0.174207965665392,0.232245493476965,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
9669,0.912533601129558,-0.109899072447083,1.96472939098769,0.922664829765912,0.554310192509531,-0.0509170945989833,0.214654093270597,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
9670,0.0405870049745569,2.05306578113138,1.96472939098769,0.851376013253716,1.00332940303947,1.0635828374591,0.268371820517922,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
9671,0.130436847988473,1.51487643353736,1.96472939098769,0.663693317740176,1.18982875322651,0.755183881749061,0.248514083245798,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
9672,0.105655224381893,1.6209724975485,1.96472939098769,1.3700448375533,1.36206522693289,0.791017685814492,0.23813382870998,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
9673,1.47466657513267e-06,4.87358716453334,1.96472939098769,1.708318241488,1.48834845409816,2.50331386853187,0.2638354417112,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
9674,0.164104828972701,-1.39344753653016,1.96472939098769,0.539179137651175,0.422969753694973,-0.676603046702853,0.235768974169756,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
9675,0.0854135403875377,1.72352233397734,1.96472939098769,0.293115910442451,1.11788095481908,0.9172607686644,0.283238187866965,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
9676,0.191751389086961,1.30718652020673,1.96472939098769,1.09299435629394,0.810668177451322,0.704870917973631,0.290766295641531,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
9677,0.0131236161281847,2.48931541020907,1.96472939098769,1.02367388426189,1.29612672601185,1.21509220366635,0.238264101440084,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
9678,0.295537423862036,1.04714982303774,1.96472939098769,1.0429999087847,0.787561440526539,0.54843774656071,0.274307086957117,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
9679,0.357949144883139,-0.920130526302106,1.96472939098769,-0.10470710987362,-0.295990324423744,-0.485798889133103,0.278749538166867,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
9680,0.219986029570781,-1.22810626199389,1.96472939098769,1.12055876372289,0.363428970088483,-0.597012205009862,0.236316762274694,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
9681,0.0776070623833272,1.76838756120049,1.96472939098769,1.25628926680074,0.600644948573461,0.879363884327155,0.247276216617871,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
9682,0.00520333568431563,2.80654855446713,1.96472939098769,1.68908991869935,1.38448029991266,1.39231112427349,0.246108983098624,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
9683,0.211050861475,1.2522898867482,1.96472939098769,0.447798354821098,0.0393047136023451,0.611375292069939,0.23834498586286,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
9684,6.55772005320885e-09,5.90415204120096,1.96472939098769,1.76197195351397,2.08158190329247,2.84921315245232,0.232881406540106,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
9685,0.00585434523822515,2.767743900698,1.96472939098769,1.22305591105219,1.33926889420986,1.35388879254237,0.239284287389232,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
9686,0.000209667292850122,3.73463673990011,1.96472939098769,1.13876548211221,1.39040516677212,1.85492279382989,0.246691931501768,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
9687,0.217604075691963,1.23448278695096,1.96472939098769,0.111397183406057,0.320328317302236,0.621820997255756,0.253723496953117,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
9688,1.286861973529e-08,5.7842211478782,1.96472939098769,1.1271141963454,1.85737282208694,2.73707785900938,0.223915689509888,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
9689,0.0459514795060131,2.00083391918135,1.96472939098769,1.21386508163505,1.30479503983757,1.0565506925473,0.278842261092243,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
9690,0.000722599228266537,3.40203148687516,1.96472939098769,0.989212876383244,0.927191034317644,1.60156535661578,0.221621900295522,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
9691,0.644316212220591,-0.461953201894536,1.96472939098769,1.17727335957102,0.0060351960344216,-0.234003097329284,0.256594444038817,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
9692,1.09131158389909e-06,4.93554037355416,1.96472939098769,1.35107275808338,1.27756252535171,2.51914302956244,0.260517099713165,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
9693,0.0131273942584207,2.48921177985844,1.96472939098769,0.619608310467445,1.07801902172967,1.23318267163906,0.245431969188436,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
9694,1.03347820277954e-09,6.22310980217607,1.96472939098769,0.792543591290067,2.4725495807103,3.10791361592296,0.249415219290551,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
9695,0.00194708688896228,3.11471842389072,1.96472939098769,0.989610258797102,1.0576910659727,1.60046997748131,0.264032556068122,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
9696,0.000529768841269111,3.48795092961471,1.96472939098769,0.647239403902922,1.83905242154601,1.8036724547709,0.267408133692381,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
9697,0.364862902710703,-0.906965303517407,1.96472939098769,0.589955928117568,0.0177129418432459,-0.449384490321953,0.245501874544096,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
9698,0.000166766337573114,3.79348712079456,1.96472939098769,1.23629335498514,1.55790777903395,1.9110247270718,0.253778826675853,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
9699,0.107785438267537,1.61112204455703,1.96472939098769,0.587109288117375,0.628194860442195,0.815602807078704,0.256271637314299,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
9700,0.279105917618596,1.08350876303343,1.96472939098769,1.88616442199643,0.893453317876715,0.544474788448654,0.252517042090304,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
9701,0.000783591915588697,3.37930437704269,1.96472939098769,0.333975713936937,1.45573686163965,1.63963686588278,0.23541857541653,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
9702,0.68906135614337,-0.400361858723252,1.96472939098769,0.411380440185826,0.436085422533889,-0.194441124267635,0.23586899324479,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
9703,8.18015496805117e-09,5.86504588812333,1.96472939098769,1.53153437624752,2.65768949653691,2.79914205942791,0.227775522259513,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
9704,0.0239144497754883,2.26542437844623,1.96472939098769,0.996631455278744,1.64629648195297,1.16203504285393,0.263111185075104,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
9705,0.903288466204395,-0.121570059226419,1.96472939098769,1.03196817118751,0.639810919044482,-0.0602793647648444,0.245857848858414,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
9706,0.528590891624968,0.630599841435822,1.96472939098769,0.745024280026262,0.869079784112614,0.318232119464651,0.254671477625683,0.25,500,1,no,FALSE,FALSE,1,1,0.25,0.25,0.5,1,10000,0
9707,0.00405187716261167,2.88748628157712,1.96472939098769,1.76345625243197,1.58658398757247,1.51994655473056,0.277087398647233,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
9708,0.000155373194537411,3.81152403826018,1.96472939098769,1.68854322746028,2.50294613489785,1.95908901230803,0.264186737389579,0.25,500,1,no,TRUE,TRUE,1,1,0.25,0.25,0.5,1,10000,0
