study,pval,tstat,tcrit,mui,muin,yi,vi,viTrue,m,N,hack,signif,affirm,Di,Mu,T2,m,t2w,se,Nmax,hack,k,k.hacked
1440,0.0363091977928786,2.15250590723429,2.00957523712924,0.90485743469191,0.960843386039318,1.83930756968685,0.730163320312516,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1441,0.00686618154147405,2.82252458797784,2.00957523712924,0.491653333558864,0.505421703467486,2.64671529297069,0.879303872371471,1,50,39,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1442,0.00680018565283138,2.82613325625925,2.00957523712924,1.33226627663553,1.75750885152842,2.73179720869387,0.934354416297901,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1443,0.00720700703695444,2.80438439398008,2.00957523712924,1.06557963066643,1.28089440811953,2.8687732165751,1.0464472760721,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1444,0.0182733970065701,2.44173185479043,2.00957523712924,1.09933322751271,1.23893233174071,2.54591112934859,1.08715268069747,1,50,6,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1445,0.0029478169482256,3.12953486653531,2.00957523712924,1.03739399445558,0.636211261249131,3.4526937337811,1.21718481113062,1,50,7,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1446,0.0268331271511425,2.28257754417227,2.00957523712924,1.05738110612241,1.28363051007264,2.06107144068405,0.815332980890563,1,50,4,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1447,0.0125691707314636,2.59109468374007,2.00957523712924,1.17839767288866,1.39383860257763,2.44073438582348,0.887308154600985,1,50,5,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1448,0.0228290698694566,2.35029800704572,2.00957523712924,0.724831870109982,1.24635897441818,2.43746235495353,1.0755484268999,1,50,9,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1449,0.0320506122107254,2.20671400199627,2.00957523712924,1.36779549640759,1.21226359034437,2.32649132809359,1.11150334679978,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1450,0.0481164581579855,2.02704520379619,2.00957523712924,1.20094522690762,1.40064210103908,2.0742708705244,1.04713836020345,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1451,0.0257645324623709,2.29971838420624,2.00957523712924,0.921217320697353,1.43926367652084,1.9102089342382,0.689941756295749,1,50,7,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1452,0.00581775930533932,2.88408284153708,2.00957523712924,1.22172650437261,1.18595785042267,2.8695617125961,0.989955508652759,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1453,0.00107788410571025,3.47535925284439,2.00957523712924,1.78766276753775,1.92679474054459,3.75936209251031,1.17011596812017,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1454,0.0209565405122271,2.38569794110952,2.00957523712924,1.24976609695695,1.77146996341677,2.34161412344846,0.963384703248486,1,50,5,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1455,0.00701262068898593,2.81463060423691,2.00957523712924,0.937511178728032,0.980646353800736,2.90396920300707,1.06448905762777,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1456,0.0106855266115049,2.65436218499275,2.00957523712924,0.783248790542584,0.952316399711159,2.17060054634898,0.668712517515753,1,50,8,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1457,0.0133808595694317,2.5664703640444,2.00957523712924,0.906189020910176,0.748874997167958,2.19713060147107,0.732890746905987,1,50,13,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1458,0.0314617663027992,2.21470347951639,2.00957523712924,1.75059956714989,1.78984211125154,2.46847409703279,1.24229853382902,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1459,0.0260796373728322,2.29459908512668,2.00957523712924,1.06611040493032,1.30341196217077,2.18033533009974,0.902886068860747,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1460,0.000367157357693316,3.82791411511092,2.00957523712924,0.56948630111982,0.994753511248511,3.30749964340663,0.746578092201744,1,50,7,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1461,0.0493545924282517,2.01549633193901,2.00957523712924,0.861003470899693,1.15613035694414,2.00318001219128,0.987815717454676,1,50,3,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1462,0.00953541840416982,2.69822619266854,2.00957523712924,0.780845532544795,0.620633084317625,3.04011831441716,1.26947532461341,1,50,11,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1463,0.00338145853170349,3.08084005393977,2.00957523712924,1.33812537649551,1.47406967808727,2.3482135186109,0.580947469156118,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1464,0.00264542343830827,3.1676565666348,2.00957523712924,0.860544980767174,1.51754096583003,3.33106463331423,1.10583400179405,1,50,3,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1465,0.00580737561132387,2.88474254535727,2.00957523712924,1.02726048430826,1.01120165479727,2.76986121743009,0.921938389800088,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1466,0.00683368411750075,2.82429752019127,2.00957523712924,1.20372427304139,1.27022610542093,2.78721601138245,0.973913457485998,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1467,0.0274133964902748,2.27352274462758,2.00957523712924,1.05109233454189,1.12789874921409,2.15736765597499,0.90042951059345,1,50,7,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1468,0.0100146335270989,2.67938912902543,2.00957523712924,0.698624061239987,0.550684592721054,2.2229680942178,0.688327113330392,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1469,0.0433832604802729,2.07371457783474,2.00957523712924,0.770367334600587,0.684213075302615,2.33321926075426,1.26594006371035,1,50,3,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1470,0.0241360749095915,2.32710001363136,2.00957523712924,0.962733440839462,1.21788947829231,2.42187607143749,1.0831129171043,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1471,0.0110739080149706,2.64052486012612,2.00957523712924,0.625428739842798,1.08492193199653,2.64971194264424,1.00697063284565,1,50,7,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1472,0.0247012421166444,2.31741510694435,2.00957523712924,1.55728800457913,1.50157966762434,2.31767724959109,1.00022624990452,1,50,3,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1473,0.0123711955335326,2.59732041147244,2.00957523712924,0.959144725290703,1.08716385506318,2.16971430001026,0.697837085436943,1,50,5,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1474,0.00761616889258739,2.78362707635994,2.00957523712924,0.668884084009553,0.371968606878252,2.94031822394653,1.11574915565489,1,50,11,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1475,0.0225042831806133,2.35624678509101,2.00957523712924,1.20338901592235,1.59303019227312,2.59760065410636,1.21535519015369,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1476,0.0151395345154013,2.51747277144214,2.00957523712924,0.79240826011444,1.32177698389003,2.31772416209645,0.847605824827232,1,50,28,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1477,0.0342312461032749,2.17821332303881,2.00957523712924,0.651872553872598,0.694144095612799,2.31764347459199,1.13211993424412,1,50,5,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1478,0.0336703550535863,2.18538765773416,2.00957523712924,1.40463876329573,0.981023304158381,2.3313793343415,1.13806983669347,1,50,5,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1479,0.0375378004725318,2.13790835836537,2.00957523712924,0.477384378276036,0.283617459316921,2.09764023110388,0.962684185085284,1,50,4,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1480,0.0404287109736777,2.10514640502851,2.00957523712924,0.874890589211406,0.516772345998712,2.30292177122229,1.1967233405664,1,50,8,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1481,0.0259572021810288,2.29658162582664,2.00957523712924,0.806728504045669,0.803803687695406,2.45755084531076,1.14509429793929,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1482,0.00266387335936915,3.16521589264424,2.00957523712924,0.973434275545499,1.36324345181362,3.39885279682261,1.153076274735,1,50,5,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1483,0.0117966653726579,2.61591701730645,2.00957523712924,0.991121917951667,1.06317399836935,2.48980495761832,0.905905149892397,1,50,6,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1484,0.0252567417185036,2.30808678066767,2.00957523712924,1.15389466596555,0.936429217204152,2.03684385720661,0.778773577098469,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1485,0.00966851374904977,2.69290877095213,2.00957523712924,1.07589130444302,0.988562713840254,2.37866243097689,0.780229460864273,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1486,0.00041261940719824,3.79043205883343,2.00957523712924,1.40337887771781,1.42983495910446,2.99880316137307,0.625919507223058,1,50,7,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1487,0.0248696610481652,2.3145672896962,2.00957523712924,0.870347513997598,0.914937080280483,2.11168238781569,0.832372211689192,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1488,0.00845213033104579,2.74423918023434,2.00957523712924,1.12057938436624,1.82722847560129,2.34085780691142,0.727622543783589,1,50,4,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1489,0.00380827510441921,3.03833028272173,2.00957523712924,1.28603540632481,1.44749111451172,3.37884181112888,1.23670396991382,1,50,3,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1490,0.0245935510343347,2.31924516922522,2.00957523712924,0.383163021329154,0.69082764686603,2.30262303684453,0.985717278343267,1,50,8,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1491,0.0233788908849606,2.34039809054858,2.00957523712924,0.904853812301523,0.802950791550923,2.13063205293063,0.82877652679448,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1492,0.0199178160902071,2.40657912727261,2.00957523712924,0.974092098009703,1.31139272481707,2.44380437078896,1.0311754932729,1,50,5,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1493,0.0416905301030777,2.09148525413586,2.00957523712924,1.10606639476882,0.779799594734735,1.89572921064534,0.821567006733397,1,50,4,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1494,0.0457856939259489,2.04950257362623,2.00957523712924,0.892902937572452,1.15125581943918,2.04572047036958,0.996312653027497,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1495,0.000724325617634655,3.6073444487384,2.00957523712924,0.99624469988956,1.31789635034703,2.88897209579215,0.641374173443467,1,50,4,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1496,0.0177156393250775,2.45430522723571,2.00957523712924,0.880954712933158,1.43110579107086,2.16557972425722,0.778558424651294,1,50,8,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1497,0.031114010683095,2.21948414353442,2.00957523712924,0.826748176565209,0.766853534816681,1.87617407263358,0.714565701624936,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1498,0.0164539813401967,2.48412108473486,2.00957523712924,1.28390545924063,0.870743671837819,2.40585662902085,0.937980833251327,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1499,0.0424634131606667,2.08329478353632,2.00957523712924,0.863963221578845,0.248162706521512,1.8989550476714,0.830860122941916,1,50,5,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1500,0.0257208338671256,2.30043272682757,2.00957523712924,0.787253607219159,0.596605059972902,2.53228891259655,1.21173438564593,1,50,23,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1501,0.0275539009163003,2.27135590091244,2.00957523712924,0.966961218493582,0.700686455700004,1.88677819147191,0.690035312664907,1,50,11,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1502,0.0422076791773661,2.08599037537775,2.00957523712924,1.07995377096065,0.957949382702426,1.89616584411559,0.826281516726883,1,50,19,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1503,0.0238226821665835,2.33255810085002,2.00957523712924,0.725411528065033,1.08593952377693,2.55559277251002,1.20037892514958,1,50,4,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1504,0.0481015265246897,2.0271860432772,2.00957523712924,0.876302475742609,1.02155872402176,2.2672927339207,1.25091551017115,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1505,0.000276148656128973,3.91871449999691,2.00957523712924,1.13333510661392,0.894665173580512,3.40866566685494,0.75662652946463,1,50,6,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1506,0.0235083728106631,2.33809701356755,2.00957523712924,0.781066726456583,0.814909424283646,2.22303997405403,0.904002205224316,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1507,0.0045931828115953,2.97065435871953,2.00957523712924,1.17539161882814,1.16194440210479,3.10185709079419,1.0902832061479,1,50,3,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1508,0.00206494380381773,3.25402446824311,2.00957523712924,1.69104086901565,1.74993579030179,3.20903663798242,0.972540559661799,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1509,0.0261749792368006,2.29306099000907,2.00957523712924,0.737801341073742,0.47215648410932,2.56179190686048,1.24812041386253,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1510,0.00822822713830015,2.7544235238286,2.00957523712924,1.33084272641581,1.26187062234785,3.64454013423736,1.75074960369183,1,50,6,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1511,0.0470430037591539,2.03726819172493,2.00957523712924,1.85521097162232,1.77703995582585,1.69406879516425,0.691457794469306,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1512,0.0329835005113748,2.19431810536498,2.00957523712924,0.82342017996881,1.24633242364426,1.94537116350345,0.785969647767358,1,50,9,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1513,0.0314977149058835,2.21421195547824,2.00957523712924,0.755920189738258,1.35639808131027,1.92225775487269,0.75367630309638,1,50,7,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1514,0.0207014771811351,2.39073775337135,2.00957523712924,1.18192875417877,1.28238871174123,2.24840651797748,0.884475467925349,1,50,17,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1515,0.00097393667666289,3.50925467772553,2.00957523712924,1.40215895834235,1.7036873213358,3.38835025480224,0.932280969857155,1,50,5,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1516,0.0142049472817349,2.54282457026911,2.00957523712924,1.06238346711357,1.05693223326259,2.01234200720676,0.626283237307965,1,50,4,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1517,0.0129589156054488,2.57909548898901,2.00957523712924,0.956962940590082,0.774271885261087,2.47851654072516,0.923525304266166,1,50,4,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1518,0.0190130309034341,2.42558213969043,2.00957523712924,0.624974236160828,1.57741341371613,2.27000465897953,0.875833443986357,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1519,0.0280423513460933,2.26389872192135,2.00957523712924,0.487036848047163,0.320715402071807,2.27843504371724,1.01288307640615,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1520,0.0229898173990782,2.34738175053775,2.00957523712924,0.976666449991916,1.07557865567245,2.19382416593936,0.8734462497421,1,50,6,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1521,0.0423322295013423,2.08467576558018,2.00957523712924,0.372684324015306,0.552321531793629,1.89903860997878,0.82983271777439,1,50,37,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1522,0.023489960027713,2.33842354222424,2.00957523712924,0.886800433866051,0.852865194189227,2.0632031500262,0.778462389670018,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1523,0.0126452888199683,2.58872479201691,2.00957523712924,1.35261131981613,1.47062395282511,2.58149438939253,0.994421728213274,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1524,0.015720728164864,2.50241472471624,2.00957523712924,1.12854774514428,1.39954687391982,2.3926829377152,0.914222133726007,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1525,0.000573667991652783,3.68371945876225,2.00957523712924,1.30301854086424,1.76038621307811,3.6440047148242,0.978553926806684,1,50,6,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1526,0.0467925828017389,2.03968212253208,2.00957523712924,0.871557098270587,0.541527544193753,2.06301675344245,1.02301153553069,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1527,0.0469970574797196,2.03771025447802,2.00957523712924,0.929447579407625,1.14765150236021,2.14428116434206,1.1073339096852,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1528,0.0382271843320111,2.12990011886233,2.00957523712924,1.12038120939374,0.919161896723563,2.05331073204127,0.929374770460932,1,50,7,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1529,0.0407403851078557,2.10173778204856,2.00957523712924,1.69303284957582,2.06591482654015,2.1651938785012,1.06129597775344,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1530,0.0483255725676713,2.02507674225849,2.00957523712924,0.834005111780464,0.55208730646203,2.17612802123803,1.15474452219382,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1531,8.29069759889963e-05,4.29320744861822,2.00957523712924,0.942898285979437,1.12579239132477,4.06310578099344,0.895679243301273,1,50,5,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1532,0.017701280371142,2.45463361217322,2.00957523712924,0.988942875236911,1.17031944789482,2.56243473363381,1.0897635339922,1,50,3,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1533,0.0397962204914095,2.11213482827153,2.00957523712924,1.21707778339114,1.77551820653345,2.27217161748684,1.157281432395,1,50,3,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1534,0.0323365380779691,2.20288122869805,2.00957523712924,0.640414665046493,0.474211978794001,2.26525027192568,1.05742656819173,1,50,14,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1535,0.040255127425983,2.10705476944559,2.00957523712924,0.75462182549002,0.444280217043342,2.12349535561954,1.01566615769717,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1536,0.0156464039147916,2.50431194298461,2.00957523712924,1.10240221146844,1.17936176890428,2.28044493378691,0.829205798098226,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1537,0.0361908689965198,2.15393462294609,2.00957523712924,0.859661237658227,0.705225266989721,2.29716562805659,1.13741665757911,1,50,13,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1538,0.0177996412801684,2.45238893115827,2.00957523712924,1.38123861199889,1.24518339929095,2.48030418268525,1.02289533211009,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1539,0.00211281311572204,3.24608465148916,2.00957523712924,0.884147123783289,0.938031874429501,3.19254646539899,0.967285708835393,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1540,0.0372455793811369,2.14134192936957,2.00957523712924,0.751323895067363,0.654450341440879,1.85914434767688,0.753796608687114,1,50,26,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1541,0.0266202678115083,2.2859428282983,2.00957523712924,0.823784416351332,0.816204718028472,1.9307989473468,0.713416875071585,1,50,6,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1542,0.0264844587511815,2.28810249506131,2.00957523712924,1.17542838248763,1.03669875091347,2.3435423361416,1.04904630293991,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1543,0.0471378235640572,2.03635708451295,2.00957523712924,0.799705537324564,0.943899901216256,1.81537931717908,0.794743335298255,1,50,3,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1544,0.0196563945384656,2.41198850991592,2.00957523712924,0.969454581688783,1.09058571401508,2.73412390115256,1.28494906772346,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1545,0.0168509281051879,2.47452368333633,2.00957523712924,1.30660231056998,1.34860631356091,2.36936330419121,0.916811572330856,1,50,3,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1546,0.00202534700194466,3.26072478372319,2.00957523712924,0.46469389430692,0.39204607197548,2.98901275928439,0.840286234486713,1,50,10,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1547,0.0100970653133741,2.67623261525606,2.00957523712924,0.78771423286755,0.659033365372156,2.60018549795872,0.943975983629745,1,50,9,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1548,0.00788068735607237,2.77074944804885,2.00957523712924,0.776924036218128,1.06997652225149,2.87795500560553,1.07888086086714,1,50,9,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1549,0.00906916344270355,2.71740824368397,2.00957523712924,0.604139027933685,0.788581397412144,2.36786601224524,0.759284388445573,1,50,6,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1550,0.0254517894497596,2.30485479580599,2.00957523712924,0.949535092004283,1.12004215484967,2.24054377398661,0.944973709033582,1,50,5,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1551,0.0323489769691047,2.20271516845754,2.00957523712924,1.3805556845887,1.08105084276383,2.07865482685423,0.890529009191008,1,50,4,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1552,0.0232778869729015,2.34220100253316,2.00957523712924,0.892566233765101,0.802802933410797,1.93200379768442,0.680405203770017,1,50,7,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1553,0.0361916994771401,2.15392458133416,2.00957523712924,0.920071033664292,1.23881330603239,2.3400193393639,1.18026059629837,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1554,0.00441502236602177,2.98501016531226,2.00957523712924,0.891857637581452,1.16483269045808,2.60328276961948,0.760590784251964,1,50,8,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1555,0.00513491017424756,2.92999120791003,2.00957523712924,0.763078556229853,0.741599559132547,3.01297941331698,1.05744964140964,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1556,0.0428853119832084,2.0788784889602,2.00957523712924,1.42807300266048,0.962017342325557,1.91396504422966,0.847636779273808,1,50,4,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1557,0.0240089365960233,2.32930659008307,2.00957523712924,1.09547374367372,0.941734246584665,2.07598039661498,0.794315771148149,1,50,6,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1558,0.0161710239541791,2.49109125583639,2.00957523712924,1.14774072123048,0.958723666877956,2.16698772504672,0.756717239124872,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1559,0.0161647824757357,2.49124624548078,2.00957523712924,0.663439195315573,0.494264135009116,2.05921937873991,0.68323785226618,1,50,7,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1560,0.00736387900056529,2.79630031691918,2.00957523712924,1.29336256241112,1.49103099647727,2.62802692028898,0.883266980634302,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1561,0.0177571366494879,2.45335754550631,2.00957523712924,1.53145991374375,1.19016979403062,2.3493298965133,0.916993631126447,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1562,0.0262334862032801,2.29211960028506,2.00957523712924,1.18404776480198,0.585978967206541,1.97207232785187,0.740237578415207,1,50,5,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1563,0.00836162815215394,2.74832541145376,2.00957523712924,1.97688479886849,1.35647211578317,2.52533970818552,0.844312673574449,1,50,4,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
1564,0.0018477390962963,3.29238991867593,2.00957523712924,0.754768263044134,1.35053160358243,3.05867388082802,0.863065631210483,1,50,4,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,200,affirm,2000,2000
