V1,meta.name,author.year,meta.study.type,coder,key.title,group,discipline,meta.journal,study.name,study.journal,study.year,point.est,effect.measure,var,se,ci.hi,n,flag.group,flag.discipline,flag.study.year,flag.effect.measure,flag.est,flag.se,flag.var,flag.n,flag.ci.hi,total.flags,SJR,SJR.hand.coded,SJR.topic.cats,SJR.type,hif.thresh,hif,SE,Est,Analysis.Scale,Mhat.to.reproduce,Mhat.hi.to.reproduce,flip,Exposure..with.largest.sub.meta.analysis.,Outcome..with.largest.sub.meta.analysis.,Reported.pooled.estimate,Reported.CI.hi,Data.source,EstF,Pval.One,Pval.Two,signif,affirm,Eta.AllEsts,EtaInv.AllEsts,VarEtaInv.AllEsts,LoEtaInv.AllEsts,HiEtaInv.AllEsts,LogEta.AllEsts,VarLogEta.AllEsts,LoLogEta.AllEsts,HiLogEta.AllEsts,shapiro.pval.AllEsts,n.coders,coders,status,use,randomly.chosen,Eta,EtaInv,VarEtaInv,LoEtaInv,HiEtaInv,LogEta,VarLogEta,LoLogEta,HiLogEta,shapiro.pval,group.pretty,Qi,early.within,small.SE.within,year.rk,n.first.yr,first2,n.first2,X,Sval.Est,Sval.CI,Mhat.Worst,Mhat.Worst.Lo,Mhat.Worst.Hi,Mhat.Worst.Pval,Mhat,Mhat.Lo,Mhat.Hi,Mhat.Pval,Sval.Est.Num,Sval.CI.Num,yi,vi,sei,Zi
8030,pb_19,Chu 2017,All observational,cp,psychologyofwomenquarterly,top.psych,,psychological bulletin,lamis343a,psychology of women quarterly,2012,0.29,r,,,0.36619762,,0,0,0,0,0,0,0,0,0,0,1.638,0,Arts and Humanities (miscellaneous) (Q1); Developmental and Educational Psychology (Q1); Gender Studies (Q1); Psychology (miscellaneous) (Q1),journal,3.09,0,0.0388770511096312,0.298566263660178,z,0.374275379427971,0.414343326469984,FALSE,Thwarted belongingness,Suicidal ideation,0.37,0.4,author.contact,0.298566263660178,0.00000000000000799360577730113,0.0000000000000159872115546023,1,TRUE,0.65031286097825,1.5377213953538,1.83620427661005,-1.11815945946253,4.19360225017014,-0.43030170731005,0.776543306265201,-2.15745518442302,1.29685176980292,0.000252149479406786,2,al cp,discrepant,TRUE,1,0.65031286097825,1.5377213953538,1.83620427661005,-1.11815945946253,4.19360225017014,-0.43030170731005,0.776543306265201,-2.15745518442302,1.29685176980292,0.000252149479406786,Top psychology,0.169811320754717,TRUE,TRUE,2,6,FALSE,6,54,77.8094241901586,9.13111669759018,-0.0930249816780822,-0.727354185583553,0.541304222227388,0.592141385748747,0.393780471891825,0.345437863927236,0.442123079856413,0,77.8094241901586,9.13111669759018,0.298566263660178,0.00151142510298088,0.0388770511096312,7.67975592640083
8031,pb_19,Chu 2017,All observational,cp,rehabilitationpsychology,top.psych,,psychological bulletin,wilson95,rehabilitation psychology,2013,0.35,r,,,0.44512356,,0,0,0,0,0,0,0,0,0,0,0.644,0,"Clinical Psychology (Q2); Physical Therapy, Sports Therapy and Rehabilitation (Q2); Psychiatry and Mental Health (Q2); Rehabilitation (Q2)",journal,3.09,0,0.0485333203825797,0.365443754271396,z,0.374275379427971,0.414343326469984,FALSE,Thwarted belongingness,Suicidal ideation,0.37,0.4,author.contact,0.365443754271396,0.0000000000000254241072639161,0.0000000000000508482145278322,1,TRUE,0.65031286097825,1.5377213953538,1.83620427661005,-1.11815945946253,4.19360225017014,-0.43030170731005,0.776543306265201,-2.15745518442302,1.29685176980292,0.000252149479406786,2,al cp,discrepant,TRUE,1,0.65031286097825,1.5377213953538,1.83620427661005,-1.11815945946253,4.19360225017014,-0.43030170731005,0.776543306265201,-2.15745518442302,1.29685176980292,0.000252149479406786,Top psychology,0.415094339622642,TRUE,FALSE,3,6,FALSE,6,54,77.8094241901586,9.13111669759018,-0.0930249816780822,-0.727354185583553,0.541304222227388,0.592141385748747,0.393780471891825,0.345437863927236,0.442123079856413,0,77.8094241901586,9.13111669759018,0.365443754271396,0.00235548318735813,0.0485333203825797,7.52974969342025
8032,pb_19,Chu 2017,All observational,cp,suicideandlifethreateningbehavior,top.psych,,psychological bulletin,finkmiller30,suicide and life-threatening behavior,2015,0.351,r,,,0.43226511,,0,0,0,0,0,0,0,0,0,0,1.409,0,"Clinical Psychology (Q1); Medicine (miscellaneous) (Q1); Psychiatry and Mental Health (Q1); Public Health, Environmental and Occupational Health (Q1)",journal,3.09,0,0.0414625527004623,0.366583810628054,z,0.374275379427971,0.414343326469984,FALSE,Thwarted belongingness,Suicidal ideation,0.37,0.4,author.contact,0.366583810628054,0,0,1,TRUE,0.65031286097825,1.5377213953538,1.83620427661005,-1.11815945946253,4.19360225017014,-0.43030170731005,0.776543306265201,-2.15745518442302,1.29685176980292,0.000252149479406786,2,al cp,discrepant,TRUE,1,0.65031286097825,1.5377213953538,1.83620427661005,-1.11815945946253,4.19360225017014,-0.43030170731005,0.776543306265201,-2.15745518442302,1.29685176980292,0.000252149479406786,Top psychology,0.433962264150943,FALSE,TRUE,5,6,FALSE,6,54,77.8094241901586,9.13111669759018,-0.0930249816780822,-0.727354185583553,0.541304222227388,0.592141385748747,0.393780471891825,0.345437863927236,0.442123079856413,0,77.8094241901586,9.13111669759018,0.366583810628054,0.00171914327643861,0.0414625527004623,8.84132275396461
8033,pb_19,Chu 2017,All observational,cp,behaviorrapy,top.psych,,psychological bulletin,kleiman35t1,behavior therapy,2014,0.64,r,,,0.7208385,,0,0,0,0,0,0,0,0,0,0,1.662,0,Clinical Psychology (Q1),journal,3.09,0,0.0412448905376037,0.758173744684044,z,0.374275379427971,0.414343326469984,FALSE,Thwarted belongingness,Suicidal ideation,0.37,0.4,author.contact,0.758173744684044,0,0,1,TRUE,0.65031286097825,1.5377213953538,1.83620427661005,-1.11815945946253,4.19360225017014,-0.43030170731005,0.776543306265201,-2.15745518442302,1.29685176980292,0.000252149479406786,2,al cp,discrepant,TRUE,1,0.65031286097825,1.5377213953538,1.83620427661005,-1.11815945946253,4.19360225017014,-0.43030170731005,0.776543306265201,-2.15745518442302,1.29685176980292,0.000252149479406786,Top psychology,1,FALSE,TRUE,4,6,FALSE,6,54,77.8094241901586,9.13111669759018,-0.0930249816780822,-0.727354185583553,0.541304222227388,0.592141385748747,0.393780471891825,0.345437863927236,0.442123079856413,0,77.8094241901586,9.13111669759018,0.758173744684044,0.00170114099545891,0.0412448905376037,18.3822464989404
8034,pb_19,Chu 2017,All observational,cp,suicideandlifethreateningbehavior,top.psych,,psychological bulletin,rasmussen130,suicide and life-threatening behavior,2011,0.381,r,,,0.4571682,,0,0,0,0,0,0,0,0,0,0,1.409,0,"Clinical Psychology (Q1); Medicine (miscellaneous) (Q1); Psychiatry and Mental Health (Q1); Public Health, Environmental and Occupational Health (Q1)",journal,3.09,0,0.0388620406297284,0.401228940362348,z,0.374275379427971,0.414343326469984,FALSE,Thwarted belongingness,Suicidal ideation,0.37,0.4,author.contact,0.401228940362348,0,0,1,TRUE,0.65031286097825,1.5377213953538,1.83620427661005,-1.11815945946253,4.19360225017014,-0.43030170731005,0.776543306265201,-2.15745518442302,1.29685176980292,0.000252149479406786,2,al cp,discrepant,TRUE,1,0.65031286097825,1.5377213953538,1.83620427661005,-1.11815945946253,4.19360225017014,-0.43030170731005,0.776543306265201,-2.15745518442302,1.29685176980292,0.000252149479406786,Top psychology,0.60377358490566,TRUE,TRUE,1,6,TRUE,6,54,77.8094241901586,9.13111669759018,-0.0930249816780822,-0.727354185583553,0.541304222227388,0.592141385748747,0.393780471891825,0.345437863927236,0.442123079856413,0,77.8094241901586,9.13111669759018,0.401228940362348,0.00151025820190666,0.0388620406297284,10.3244434378832
8035,pb_19,Chu 2017,All observational,cp,suicideandlifethreateningbehavior,top.psych,,psychological bulletin,hill211,suicide and life-threatening behavior,2012,0.42,r,,,0.52849023,,0,0,0,0,0,0,0,0,0,0,1.409,0,"Clinical Psychology (Q1); Medicine (miscellaneous) (Q1); Psychiatry and Mental Health (Q1); Public Health, Environmental and Occupational Health (Q1)",journal,3.09,0,0.0553531752908508,0.447692023527421,z,0.374275379427971,0.414343326469984,FALSE,Thwarted belongingness,Suicidal ideation,0.37,0.4,author.contact,0.447692023527421,0.000000000000000333066907387547,0.000000000000000666133814775094,1,TRUE,0.65031286097825,1.5377213953538,1.83620427661005,-1.11815945946253,4.19360225017014,-0.43030170731005,0.776543306265201,-2.15745518442302,1.29685176980292,0.000252149479406786,2,al cp,discrepant,TRUE,1,0.65031286097825,1.5377213953538,1.83620427661005,-1.11815945946253,4.19360225017014,-0.43030170731005,0.776543306265201,-2.15745518442302,1.29685176980292,0.000252149479406786,Top psychology,0.679245283018868,TRUE,FALSE,2,6,FALSE,6,54,77.8094241901586,9.13111669759018,-0.0930249816780822,-0.727354185583553,0.541304222227388,0.592141385748747,0.393780471891825,0.345437863927236,0.442123079856413,0,77.8094241901586,9.13111669759018,0.447692023527421,0.00306397401477966,0.0553531752908508,8.08791945855036
8036,pb_19,Chu 2017,All observational,cp,psychologicalassessment,top.psych,,psychological bulletin,gutierrez356,psychological assessment,2016,0.31,r,,,0.38895616,,0,0,0,0,0,0,0,0,0,0,2.089,0,Clinical Psychology (Q1); Psychiatry and Mental Health (Q1),journal,3.09,0,0.0402844953390961,0.320545409301946,z,0.374275379427971,0.414343326469984,FALSE,Thwarted belongingness,Suicidal ideation,0.37,0.4,author.contact,0.320545409301946,0.000000000000000888178419700125,0.00000000000000177635683940025,1,TRUE,0.65031286097825,1.5377213953538,1.83620427661005,-1.11815945946253,4.19360225017014,-0.43030170731005,0.776543306265201,-2.15745518442302,1.29685176980292,0.000252149479406786,2,al cp,discrepant,TRUE,1,0.65031286097825,1.5377213953538,1.83620427661005,-1.11815945946253,4.19360225017014,-0.43030170731005,0.776543306265201,-2.15745518442302,1.29685176980292,0.000252149479406786,Top psychology,0.264150943396226,FALSE,TRUE,6,6,FALSE,6,54,77.8094241901586,9.13111669759018,-0.0930249816780822,-0.727354185583553,0.541304222227388,0.592141385748747,0.393780471891825,0.345437863927236,0.442123079856413,0,77.8094241901586,9.13111669759018,0.320545409301946,0.00162284056472566,0.0402844953390961,7.9570417006281
8037,pb_19,Chu 2017,All observational,cp,suicideandlifethreateningbehavior,top.psych,,psychological bulletin,kim39,suicide and life-threatening behavior,2015,0.499,r,,,0.56696991,,0,0,0,0,0,0,0,0,0,0,1.409,0,"Clinical Psychology (Q1); Medicine (miscellaneous) (Q1); Psychiatry and Mental Health (Q1); Public Health, Environmental and Occupational Health (Q1)",journal,3.09,0,0.0346791627479576,0.547973698508866,z,0.374275379427971,0.414343326469984,FALSE,Thwarted belongingness,Suicidal ideation,0.37,0.4,author.contact,0.547973698508866,0,0,1,TRUE,0.65031286097825,1.5377213953538,1.83620427661005,-1.11815945946253,4.19360225017014,-0.43030170731005,0.776543306265201,-2.15745518442302,1.29685176980292,0.000252149479406786,2,al cp,discrepant,TRUE,1,0.65031286097825,1.5377213953538,1.83620427661005,-1.11815945946253,4.19360225017014,-0.43030170731005,0.776543306265201,-2.15745518442302,1.29685176980292,0.000252149479406786,Top psychology,0.830188679245283,FALSE,TRUE,5,6,FALSE,6,54,77.8094241901586,9.13111669759018,-0.0930249816780822,-0.727354185583553,0.541304222227388,0.592141385748747,0.393780471891825,0.345437863927236,0.442123079856413,0,77.8094241901586,9.13111669759018,0.547973698508866,0.00120264432889933,0.0346791627479576,15.8012378352802
8038,pb_19,Chu 2017,All observational,cp,deathstudies,top.psych,,psychological bulletin,khazem8,death studies,2015,0.52,r,,,0.61816067,,0,0,0,0,0,0,0,0,0,0,0.707,0,Arts and Humanities (miscellaneous) (Q2); Clinical Psychology (Q2); Developmental and Educational Psychology (Q2),journal,3.09,0,0.0500828947747402,0.576339754969193,z,0.374275379427971,0.414343326469984,FALSE,Thwarted belongingness,Suicidal ideation,0.37,0.4,author.contact,0.576339754969193,0,0,1,TRUE,0.65031286097825,1.5377213953538,1.83620427661005,-1.11815945946253,4.19360225017014,-0.43030170731005,0.776543306265201,-2.15745518442302,1.29685176980292,0.000252149479406786,2,al cp,discrepant,TRUE,1,0.65031286097825,1.5377213953538,1.83620427661005,-1.11815945946253,4.19360225017014,-0.43030170731005,0.776543306265201,-2.15745518442302,1.29685176980292,0.000252149479406786,Top psychology,0.886792452830189,FALSE,FALSE,5,6,FALSE,6,54,77.8094241901586,9.13111669759018,-0.0930249816780822,-0.727354185583553,0.541304222227388,0.592141385748747,0.393780471891825,0.345437863927236,0.442123079856413,0,77.8094241901586,9.13111669759018,0.576339754969193,0.0025082963490177,0.0500828947747402,11.5077165080297
8039,pb_19,Chu 2017,All observational,cp,psychologicalassessment,top.psych,,psychological bulletin,george377a,psychological assessment,2016,0.51,r,,,0.56640706,,0,0,0,0,0,0,0,0,0,0,2.089,0,Clinical Psychology (Q1); Psychiatry and Mental Health (Q1),journal,3.09,0,0.0287796410775564,0.562729769352149,z,0.374275379427971,0.414343326469984,FALSE,Thwarted belongingness,Suicidal ideation,0.37,0.4,author.contact,0.562729769352149,0,0,1,TRUE,0.65031286097825,1.5377213953538,1.83620427661005,-1.11815945946253,4.19360225017014,-0.43030170731005,0.776543306265201,-2.15745518442302,1.29685176980292,0.000252149479406786,2,al cp,discrepant,TRUE,1,0.65031286097825,1.5377213953538,1.83620427661005,-1.11815945946253,4.19360225017014,-0.43030170731005,0.776543306265201,-2.15745518442302,1.29685176980292,0.000252149479406786,Top psychology,0.867924528301887,FALSE,TRUE,6,6,FALSE,6,54,77.8094241901586,9.13111669759018,-0.0930249816780822,-0.727354185583553,0.541304222227388,0.592141385748747,0.393780471891825,0.345437863927236,0.442123079856413,0,77.8094241901586,9.13111669759018,0.562729769352149,0.000828267740552972,0.0287796410775564,19.5530502912001
8040,pb_19,Chu 2017,All observational,cp,journalofclinicalpsychology,top.psych,,psychological bulletin,marty212,journal of clinical psychology,2012,0.39,r,,,0.48440333,,0,0,0,0,0,0,0,0,0,0,1.126,0,Arts and Humanities (miscellaneous) (Q1); Clinical Psychology (Q1),journal,3.09,0,0.0481658493444989,0.41180003447869,z,0.374275379427971,0.414343326469984,FALSE,Thwarted belongingness,Suicidal ideation,0.37,0.4,author.contact,0.41180003447869,0,0,1,TRUE,0.65031286097825,1.5377213953538,1.83620427661005,-1.11815945946253,4.19360225017014,-0.43030170731005,0.776543306265201,-2.15745518442302,1.29685176980292,0.000252149479406786,2,al cp,discrepant,TRUE,1,0.65031286097825,1.5377213953538,1.83620427661005,-1.11815945946253,4.19360225017014,-0.43030170731005,0.776543306265201,-2.15745518442302,1.29685176980292,0.000252149479406786,Top psychology,0.641509433962264,TRUE,FALSE,2,6,FALSE,6,54,77.8094241901586,9.13111669759018,-0.0930249816780822,-0.727354185583553,0.541304222227388,0.592141385748747,0.393780471891825,0.345437863927236,0.442123079856413,0,77.8094241901586,9.13111669759018,0.41180003447869,0.00231994904307697,0.0481658493444989,8.54962676010036
8041,pb_19,Chu 2017,All observational,cp,ethnicityandinequalitiesinhealthandsocialcare,top.psych,,psychological bulletin,cole336,ethnicity and inequalities in health and social care,2013,0.4,r,,,0.52419198,,0,0,0,0,0,0,0,0,0,0,,,,,3.09,,0.0633644194381175,0.423648930193602,z,0.374275379427971,0.414343326469984,FALSE,Thwarted belongingness,Suicidal ideation,0.37,0.4,author.contact,0.423648930193602,0.0000000000114745990487108,0.0000000000229491980974217,1,TRUE,0.65031286097825,1.5377213953538,1.83620427661005,-1.11815945946253,4.19360225017014,-0.43030170731005,0.776543306265201,-2.15745518442302,1.29685176980292,0.000252149479406786,2,al cp,discrepant,TRUE,1,0.65031286097825,1.5377213953538,1.83620427661005,-1.11815945946253,4.19360225017014,-0.43030170731005,0.776543306265201,-2.15745518442302,1.29685176980292,0.000252149479406786,Top psychology,0.660377358490566,TRUE,FALSE,3,6,FALSE,6,54,77.8094241901586,9.13111669759018,-0.0930249816780822,-0.727354185583553,0.541304222227388,0.592141385748747,0.393780471891825,0.345437863927236,0.442123079856413,0,77.8094241901586,9.13111669759018,0.423648930193602,0.00401504965072968,0.0633644194381175,6.68591196684668
8042,pb_19,Chu 2017,All observational,cp,internationaljournalofcognitiverapy,top.psych,,psychological bulletin,hagan329a,international journal of cognitive therapy,2015,0.322,r,,,0.44431016,,0,0,0,0,0,0,0,0,0,0,1.116,0,Experimental and Cognitive Psychology (Q2),journal,3.09,0,0.0624042895506075,0.333876866235618,z,0.374275379427971,0.414343326469984,FALSE,Thwarted belongingness,Suicidal ideation,0.37,0.4,author.contact,0.333876866235618,0.0000000439229546067565,0.0000000878459092135131,1,TRUE,0.65031286097825,1.5377213953538,1.83620427661005,-1.11815945946253,4.19360225017014,-0.43030170731005,0.776543306265201,-2.15745518442302,1.29685176980292,0.000252149479406786,2,al cp,discrepant,TRUE,1,0.65031286097825,1.5377213953538,1.83620427661005,-1.11815945946253,4.19360225017014,-0.43030170731005,0.776543306265201,-2.15745518442302,1.29685176980292,0.000252149479406786,Top psychology,0.320754716981132,FALSE,FALSE,5,6,FALSE,6,54,77.8094241901586,9.13111669759018,-0.0930249816780822,-0.727354185583553,0.541304222227388,0.592141385748747,0.393780471891825,0.345437863927236,0.442123079856413,0,77.8094241901586,9.13111669759018,0.333876866235618,0.00389429535431606,0.0624042895506075,5.3502230157569
8043,pb_19,Chu 2017,All observational,cp,internationaljournalofmentalhealthandaddiction,top.psych,,psychological bulletin,hirschunpub1,international journal of mental health and addiction,2016,0.297,r,,,0.39266367,,0,0,0,0,0,0,0,0,0,0,0.448,0,Psychiatry and Mental Health (Q3),journal,3.09,0,0.0488088917727993,0.306226146252889,z,0.374275379427971,0.414343326469984,FALSE,Thwarted belongingness,Suicidal ideation,0.37,0.4,author.contact,0.306226146252889,0.00000000017596368806494,0.000000000351927376129879,1,TRUE,0.65031286097825,1.5377213953538,1.83620427661005,-1.11815945946253,4.19360225017014,-0.43030170731005,0.776543306265201,-2.15745518442302,1.29685176980292,0.000252149479406786,2,al cp,discrepant,TRUE,1,0.65031286097825,1.5377213953538,1.83620427661005,-1.11815945946253,4.19360225017014,-0.43030170731005,0.776543306265201,-2.15745518442302,1.29685176980292,0.000252149479406786,Top psychology,0.188679245283019,FALSE,FALSE,6,6,FALSE,6,54,77.8094241901586,9.13111669759018,-0.0930249816780822,-0.727354185583553,0.541304222227388,0.592141385748747,0.393780471891825,0.345437863927236,0.442123079856413,0,77.8094241901586,9.13111669759018,0.306226146252889,0.00238230791608883,0.0488088917727993,6.27398277507185
8044,pb_19,Chu 2017,All observational,cp,deathstudies,top.psych,,psychological bulletin,lockman359,death studies,2016,0.55,r,,,0.64830581,,0,0,0,0,0,0,0,0,0,0,0.707,0,Arts and Humanities (miscellaneous) (Q2); Clinical Psychology (Q2); Developmental and Educational Psychology (Q2),journal,3.09,0,0.0501569471558782,0.618381313574464,z,0.374275379427971,0.414343326469984,FALSE,Thwarted belongingness,Suicidal ideation,0.37,0.4,author.contact,0.618381313574464,0,0,1,TRUE,0.65031286097825,1.5377213953538,1.83620427661005,-1.11815945946253,4.19360225017014,-0.43030170731005,0.776543306265201,-2.15745518442302,1.29685176980292,0.000252149479406786,2,al cp,discrepant,TRUE,1,0.65031286097825,1.5377213953538,1.83620427661005,-1.11815945946253,4.19360225017014,-0.43030170731005,0.776543306265201,-2.15745518442302,1.29685176980292,0.000252149479406786,Top psychology,0.905660377358491,FALSE,FALSE,6,6,FALSE,6,54,77.8094241901586,9.13111669759018,-0.0930249816780822,-0.727354185583553,0.541304222227388,0.592141385748747,0.393780471891825,0.345437863927236,0.442123079856413,0,77.8094241901586,9.13111669759018,0.618381313574464,0.00251571934799756,0.0501569471558782,12.3289264725912
8045,pb_19,Chu 2017,All observational,cp,comprehensivepsychiatry,top.psych,,psychological bulletin,anestis12,comprehensive psychiatry,2015,0.367,r,,,0.42123043,,0,0,0,0,0,0,0,0,0,0,1.231,0,Clinical Psychology (Q1); Psychiatry and Mental Health (Q1),journal,3.09,0,0.0276690951608105,0.384951707289887,z,0.374275379427971,0.414343326469984,FALSE,Thwarted belongingness,Suicidal ideation,0.37,0.4,author.contact,0.384951707289887,0,0,1,TRUE,0.65031286097825,1.5377213953538,1.83620427661005,-1.11815945946253,4.19360225017014,-0.43030170731005,0.776543306265201,-2.15745518442302,1.29685176980292,0.000252149479406786,2,al cp,discrepant,TRUE,1,0.65031286097825,1.5377213953538,1.83620427661005,-1.11815945946253,4.19360225017014,-0.43030170731005,0.776543306265201,-2.15745518442302,1.29685176980292,0.000252149479406786,Top psychology,0.528301886792453,FALSE,TRUE,5,6,FALSE,6,54,77.8094241901586,9.13111669759018,-0.0930249816780822,-0.727354185583553,0.541304222227388,0.592141385748747,0.393780471891825,0.345437863927236,0.442123079856413,0,77.8094241901586,9.13111669759018,0.384951707289887,0.000765578827017987,0.0276690951608105,13.9126959176865
8046,pb_19,Chu 2017,All observational,cp,comprehensivepsychiatry,top.psych,,psychological bulletin,khazem32,comprehensive psychiatry,2015,0.37,r,,,0.42498091,,0,0,0,0,0,0,0,0,0,0,1.231,0,Clinical Psychology (Q1); Psychiatry and Mental Health (Q1),journal,3.09,0,0.0280520001559633,0.388423099718296,z,0.374275379427971,0.414343326469984,FALSE,Thwarted belongingness,Suicidal ideation,0.37,0.4,author.contact,0.388423099718296,0,0,1,TRUE,0.65031286097825,1.5377213953538,1.83620427661005,-1.11815945946253,4.19360225017014,-0.43030170731005,0.776543306265201,-2.15745518442302,1.29685176980292,0.000252149479406786,2,al cp,discrepant,TRUE,1,0.65031286097825,1.5377213953538,1.83620427661005,-1.11815945946253,4.19360225017014,-0.43030170731005,0.776543306265201,-2.15745518442302,1.29685176980292,0.000252149479406786,Top psychology,0.566037735849057,FALSE,TRUE,5,6,FALSE,6,54,77.8094241901586,9.13111669759018,-0.0930249816780822,-0.727354185583553,0.541304222227388,0.592141385748747,0.393780471891825,0.345437863927236,0.442123079856413,0,77.8094241901586,9.13111669759018,0.388423099718296,0.000786914712750165,0.0280520001559633,13.8465384841988
8047,pb_19,Chu 2017,All observational,cp,crisis,top.psych,,psychological bulletin,wolfordclevenger362b,crisis,2016,0.2,r,,,0.34671639,,0,0,0,0,0,0,0,0,0,0,0.723,0,Psychiatry and Mental Health (Q2),journal,3.09,0,0.0748566765294057,0.202732554054082,z,0.374275379427971,0.414343326469984,FALSE,Thwarted belongingness,Suicidal ideation,0.37,0.4,author.contact,0.202732554054082,0.00338168569616426,0.00676337139232852,1,TRUE,0.65031286097825,1.5377213953538,1.83620427661005,-1.11815945946253,4.19360225017014,-0.43030170731005,0.776543306265201,-2.15745518442302,1.29685176980292,0.000252149479406786,2,al cp,discrepant,TRUE,1,0.65031286097825,1.5377213953538,1.83620427661005,-1.11815945946253,4.19360225017014,-0.43030170731005,0.776543306265201,-2.15745518442302,1.29685176980292,0.000252149479406786,Top psychology,0.0943396226415094,FALSE,FALSE,6,6,FALSE,6,54,77.8094241901586,9.13111669759018,-0.0930249816780822,-0.727354185583553,0.541304222227388,0.592141385748747,0.393780471891825,0.345437863927236,0.442123079856413,0,77.8094241901586,9.13111669759018,0.202732554054082,0.00560352202102808,0.0748566765294057,2.70827618127614
8048,pb_19,Chu 2017,All observational,cp,developmentalpsychology,top.psych,,psychological bulletin,baams19,developmental psychology,2015,0.34,r,,,0.39729031,,0,0,0,0,0,0,0,0,0,0,2.379,0,Demography (Q1); Developmental and Educational Psychology (Q1); Life-span and Life-course Studies (Q1),journal,3.09,0,0.0292302871133851,0.354092528962243,z,0.374275379427971,0.414343326469984,FALSE,Thwarted belongingness,Suicidal ideation,0.37,0.4,author.contact,0.354092528962243,0,0,1,TRUE,0.65031286097825,1.5377213953538,1.83620427661005,-1.11815945946253,4.19360225017014,-0.43030170731005,0.776543306265201,-2.15745518442302,1.29685176980292,0.000252149479406786,2,al cp,discrepant,TRUE,1,0.65031286097825,1.5377213953538,1.83620427661005,-1.11815945946253,4.19360225017014,-0.43030170731005,0.776543306265201,-2.15745518442302,1.29685176980292,0.000252149479406786,Top psychology,0.377358490566038,FALSE,TRUE,5,6,FALSE,6,54,77.8094241901586,9.13111669759018,-0.0930249816780822,-0.727354185583553,0.541304222227388,0.592141385748747,0.393780471891825,0.345437863927236,0.442123079856413,0,77.8094241901586,9.13111669759018,0.354092528962243,0.000854409684730927,0.0292302871133851,12.1138915806303
8049,pb_19,Chu 2017,All observational,cp,cognitiverapyandresearch,top.psych,,psychological bulletin,chu352,cognitive therapy and research,2015,0.461,r,,,0.599679,,0,0,0,0,0,0,0,0,0,0,1.321,0,Clinical Psychology (Q1); Experimental and Cognitive Psychology (Q2),journal,3.09,0,0.0707558919928541,0.498580420420851,z,0.374275379427971,0.414343326469984,FALSE,Thwarted belongingness,Suicidal ideation,0.37,0.4,author.contact,0.498580420420851,0.000000000000917488307550229,0.00000000000183497661510046,1,TRUE,0.65031286097825,1.5377213953538,1.83620427661005,-1.11815945946253,4.19360225017014,-0.43030170731005,0.776543306265201,-2.15745518442302,1.29685176980292,0.000252149479406786,2,al cp,discrepant,TRUE,1,0.65031286097825,1.5377213953538,1.83620427661005,-1.11815945946253,4.19360225017014,-0.43030170731005,0.776543306265201,-2.15745518442302,1.29685176980292,0.000252149479406786,Top psychology,0.792452830188679,FALSE,FALSE,5,6,FALSE,6,54,77.8094241901586,9.13111669759018,-0.0930249816780822,-0.727354185583553,0.541304222227388,0.592141385748747,0.393780471891825,0.345437863927236,0.442123079856413,0,77.8094241901586,9.13111669759018,0.498580420420851,0.00500639625170444,0.0707558919928541,7.04648625546554
8761,pb_5,Mason 2019,Unclear,mm,memory,top.psych,,psychological bulletin,weissengurger1996,memory,2014,0.15,r,,,0.32,,0,0,0,0,0,0,0,0,0,0,1.028,0,Arts and Humanities (miscellaneous) (Q1); Psychology (miscellaneous) (Q1),journal,3.09,0,0.0867362876771912,0.151140435936467,z,0.25966546144283,0.301560664013612,FALSE,Self-discrepancy,Psychopathology,0.25,0.29,scraped,0.151140435936467,0.0407080219322379,0.0814160438644758,0,FALSE,6.67663013726645,0.149776156450299,0.00685455515832591,-0.0124936539732223,0.31204596687382,1.89861338979142,0.305558178499664,0.815197883149228,2.98202889643362,0.00000444350493976366,2,mm yx,discrepant,TRUE,1,6.67663013726645,0.149776156450299,0.00685455515832591,-0.0124936539732223,0.31204596687382,1.89861338979142,0.305558178499664,0.815197883149228,2.98202889643362,0.00000444350493976366,Top psychology,0.145161290322581,FALSE,FALSE,23,1,FALSE,2,58,> 200,8.6861934852559,-0.00503159708500796,-0.180242975611717,0.170179781441701,0.950151751099019,0.266242999103216,0.21997607051962,0.312509927686811,0,200,8.6861934852559,0.151140435936467,0.00752318360002047,0.0867362876771912,1.74252830025387
8762,pb_5,Mason 2019,Unclear,mm,australianjournalofpsychology,top.psych,,psychological bulletin,ozgul2003,australian journal of psychology,2003,0.27,r,,,0.39,,0,0,0,0,0,0,0,0,0,0,0.521,0,Psychology (miscellaneous) (Q2),journal,3.09,0,0.0612256148309585,0.2768638226551,z,0.25966546144283,0.301560664013612,FALSE,Self-discrepancy,Psychopathology,0.25,0.29,scraped,0.2768638226551,0.00000306252656867567,0.00000612505313735134,1,TRUE,6.67663013726645,0.149776156450299,0.00685455515832591,-0.0124936539732223,0.31204596687382,1.89861338979142,0.305558178499664,0.815197883149228,2.98202889643362,0.00000444350493976366,2,mm yx,discrepant,TRUE,1,6.67663013726645,0.149776156450299,0.00685455515832591,-0.0124936539732223,0.31204596687382,1.89861338979142,0.305558178499664,0.815197883149228,2.98202889643362,0.00000444350493976366,Top psychology,0.596774193548387,TRUE,TRUE,12,1,FALSE,2,58,> 200,8.6861934852559,-0.00503159708500796,-0.180242975611717,0.170179781441701,0.950151751099019,0.266242999103216,0.21997607051962,0.312509927686811,0,200,8.6861934852559,0.2768638226551,0.00374857591142889,0.0612256148309585,4.52202600855067
