study,pval,tstat,tcrit,mui,muin,yi,vi,viTrue,m,N,hack,rhoEmp,covEmp,signif,affirm,Di,sei
525,0.42302003286345,0.801852385489554,1.96472939098769,0.265694350390169,-0.219260895150401,0.376539503912481,0.220512006517064,0.25,500,1,no,,,FALSE,FALSE,1,0.46958705957156
526,0.526036014054205,0.634514318984786,1.96472939098769,-0.120947144538368,0.00743202687298872,0.316532135709975,0.248858661945207,0.25,500,1,no,,,FALSE,FALSE,1,0.498857356310606
527,0.597673689162216,-0.528087029914412,1.96472939098769,0.111386737312685,-0.354267977899199,-0.269079882347765,0.25962795704414,0.25,500,1,no,,,FALSE,FALSE,1,0.50953700262507
528,0.211576432089228,1.25084710387058,1.96472939098769,0.821589215223531,0.625074125007498,0.658222040061582,0.276908562898458,0.25,500,1,no,,,FALSE,FALSE,1,0.526221020958359
529,0.980013768521184,0.0250642085055578,1.96472939098769,0.330391425094733,0.345127174154394,0.0123328928620114,0.242115129023425,0.25,500,1,no,,,FALSE,FALSE,1,0.492051957646166
530,0.906338321840264,0.117718188934049,1.96472939098769,-0.515037248962549,-0.750179040755174,0.0604350592308785,0.263566834268041,0.25,500,1,no,,,FALSE,FALSE,1,0.513387606266495
531,0.223957611259321,1.21758384899113,1.96472939098769,0.428795225062841,0.396539111021229,0.597509891564718,0.240819938568972,0.25,500,1,no,,,FALSE,FALSE,1,0.490734081319988
532,0.33150290585036,-0.972037349335246,1.96472939098769,-0.217936952496007,-0.937710335836588,-0.477444443475016,0.241256921477645,0.25,500,1,no,,,FALSE,FALSE,1,0.491179113437904
533,0.629561403778181,-0.48264228876409,1.96472939098769,-0.63694881979088,-1.14862492537629,-0.255510626265426,0.280263918163688,0.25,500,1,no,,,FALSE,FALSE,1,0.529399582700712
534,0.752966993174744,0.314902926846381,1.96472939098769,0.018178686926069,-0.118361642570054,0.155067884494351,0.24248804370254,0.25,500,1,no,,,FALSE,FALSE,1,0.49243075015939
535,0.601304441062607,-0.522859011580504,1.96472939098769,0.31123654944322,1.2083882378725,-0.272111772693506,0.270847897102958,0.25,500,1,no,,,FALSE,FALSE,1,0.520430492095686
536,0.302058132100891,1.03309871568166,1.96472939098769,-0.0619608579559242,0.177838914231798,0.514538181468484,0.248057048081734,0.25,500,1,no,,,FALSE,FALSE,1,0.498053258278403
538,0.52410603004183,0.637477824916681,1.96472939098769,0.014055830946922,-0.250658496587431,0.317375787267294,0.247866262395821,0.25,500,1,no,,,FALSE,FALSE,1,0.497861690026277
539,0.14760884582074,-1.45027950139977,1.96472939098769,-0.495168122438453,-0.961382314501962,-0.718573055160327,0.245492618970496,0.25,500,1,no,,,FALSE,FALSE,1,0.495472117248283
540,0.883611015990015,0.14646810906187,1.96472939098769,-1.17294780064027,-0.84857320938276,0.0741454974554585,0.256261531365038,0.25,500,1,no,,,FALSE,FALSE,1,0.506222808025318
543,0.136876923753773,1.48992048261547,1.96472939098769,-0.215903369522794,0.574586035539694,0.765233455540319,0.263792058219322,0.25,500,1,no,,,FALSE,FALSE,1,0.513606910213757
544,0.766548889003783,-0.29705400796827,1.96472939098769,0.00563638425207261,0.362205600221004,-0.151297400845462,0.259413218375509,0.25,500,1,no,,,FALSE,FALSE,1,0.509326239629875
545,0.0826978938671798,-1.73873639399135,1.96472939098769,-0.714883565043599,-0.767634294765317,-0.826202519305593,0.225790435233046,0.25,500,1,no,,,FALSE,FALSE,1,0.475174110440632
546,0.300280344900141,1.03690927705781,1.96472939098769,0.853995524737995,0.783937736175712,0.500015753577583,0.232533674770631,0.25,500,1,no,,,FALSE,FALSE,1,0.482217455895814
547,0.791176912876776,-0.264924640578087,1.96472939098769,-0.214494298232776,-0.291961226239497,-0.125991697534823,0.226172160783315,0.25,500,1,no,,,FALSE,FALSE,1,0.475575609954206
549,0.000328795296994125,-3.61665388371457,1.96472939098769,-0.335383245136817,-1.74072091612165,-1.72568866825663,0.227672720846557,0.25,500,1,no,,,TRUE,FALSE,1,0.477150627000067
551,0.0909141640530835,1.69386921703022,1.96472939098769,0.252421990250283,0.433930281950274,0.83926067764512,0.245490109448813,0.25,500,1,no,,,FALSE,FALSE,1,0.495469584786809
552,0.933799931614068,-0.0831068179960639,1.96472939098769,0.294657365794132,0.0759398771357384,-0.0415266317020615,0.249677900455327,0.25,500,1,no,,,FALSE,FALSE,1,0.499677796640322
553,0.274237048407651,1.09456102351257,1.96472939098769,-0.102477699725252,0.575782586709338,0.548556912307078,0.251167489954818,0.25,500,1,no,,,FALSE,FALSE,1,0.501166130095419
555,0.517186017307371,0.648150065127535,1.96472939098769,-0.141634160076651,0.495408267301195,0.331072622462544,0.260912808632857,0.25,500,1,no,,,FALSE,FALSE,1,0.510796249626851
556,0.00125304748037491,-3.24506297828253,1.96472939098769,-0.489150551044197,-1.13102983940458,-1.69934213042483,0.274230269089654,0.25,500,1,no,,,TRUE,FALSE,1,0.523670000181082
557,0.720875311135668,-0.357491134003665,1.96472939098769,0.100251945863949,0.632357701334458,-0.172071936585068,0.231680532119747,0.25,500,1,no,,,FALSE,FALSE,1,0.481332039365496
559,0.527510423295409,-0.632254106370275,1.96472939098769,0.301452869108111,0.00934690649005004,-0.3147063708977,0.247758037498484,0.25,500,1,no,,,FALSE,FALSE,1,0.497752988437522
560,0.962032692899268,-0.0476268442309106,1.96472939098769,0.362095857849482,-0.00388396025565996,-0.0247940422871196,0.271013586274291,0.25,500,1,no,,,FALSE,FALSE,1,0.520589652484845
563,0.205759131252938,1.26696409065168,1.96472939098769,0.364883107577547,0.933685793124125,0.650254703714022,0.263413720835744,0.25,500,1,no,,,FALSE,FALSE,1,0.513238463909072
565,0.0584628968523639,1.89656297088695,1.96472939098769,0.0875971593850918,0.714463149849415,0.937661997414233,0.244432019321615,0.25,500,1,no,,,FALSE,FALSE,1,0.494400666789209
566,0.0508958340211293,1.95707467230323,1.96472939098769,0.75470086129919,1.22336814341298,0.994415334111065,0.258178951176969,0.25,500,1,no,,,FALSE,FALSE,1,0.508113128325739
567,0.869693648655161,0.164132053155098,1.96472939098769,-0.038149454101562,0.655001815583142,0.0870826677987022,0.281498863751122,0.25,500,1,no,,,FALSE,FALSE,1,0.530564665004297
568,0.798966915758963,0.254820252621522,1.96472939098769,0.0961238011227334,0.0375259535282833,0.125130778183971,0.241135086380284,0.25,500,1,no,,,FALSE,FALSE,1,0.491055074691509
571,0.535040233298387,0.620761115152104,1.96472939098769,0.12341431782172,1.02471872084023,0.301788687065953,0.236350704985609,0.25,500,1,no,,,FALSE,FALSE,1,0.486159135454235
572,0.741530307712609,-0.330010785802814,1.96472939098769,-0.61149636397897,-0.582467638217892,-0.155115662043536,0.220930173235769,0.25,500,1,no,,,FALSE,FALSE,1,0.470032098090938
573,0.000198203722630898,-3.74916249370942,1.96472939098769,-0.610402982717234,-1.24378968636643,-1.83881353566247,0.24055082819184,0.25,500,1,no,,,TRUE,FALSE,1,0.490459813024309
574,0.741465392379275,0.330096751397446,1.96472939098769,-0.129396561374455,0.262440175218226,0.169381608520801,0.263299482177339,0.25,500,1,no,,,FALSE,FALSE,1,0.51312715985157
575,0.000105071886654409,-3.9099701925249,1.96472939098769,-0.556835103403926,-1.49118445272013,-1.995683071149,0.260517111042794,0.25,500,1,no,,,TRUE,FALSE,1,0.510408768579454
576,0.00224812428560636,-3.07122634760181,1.96472939098769,-0.682145318243284,-2.1314429825787,-1.64693098935915,0.287559124865218,0.25,500,1,no,,,TRUE,FALSE,1,0.536245396124962
577,0.599654383412205,-0.525233191872935,1.96472939098769,0.239278798367464,0.20664438137194,-0.262126638769474,0.249068032782017,0.25,500,1,no,,,FALSE,FALSE,1,0.499067162596395
580,0.164915471609143,-1.39076863216282,1.96472939098769,0.0988127010689835,0.299985970386647,-0.694832191636997,0.249603165298314,0.25,500,1,no,,,FALSE,FALSE,1,0.499603007695424
581,0.63971754438551,-0.46837978895655,1.96472939098769,0.71312514728051,0.488977493638237,-0.235319160088376,0.252416817080608,0.25,500,1,no,,,FALSE,FALSE,1,0.502411004139647
582,0.26710661776645,1.110992472268,1.96472939098769,0.175544784634774,-0.384061043244927,0.561856724788076,0.255757827290636,0.25,500,1,no,,,FALSE,FALSE,1,0.505725051080759
583,0.0808148345575371,1.7495261660666,1.96472939098769,0.369733396361226,-0.131247035589808,0.862818844192202,0.243219481808647,0.25,500,1,no,,,FALSE,FALSE,1,0.493172872133745
584,0.675455212388523,-0.418919515996935,1.96472939098769,0.39625891212744,-0.174084849511324,-0.218404113340116,0.271806877037813,0.25,500,1,no,,,FALSE,FALSE,1,0.521351011352057
585,0.58177380430642,0.551155452443363,1.96472939098769,0.0392558178645061,0.317183556192671,0.270583487644756,0.241020711535027,0.25,500,1,no,,,FALSE,FALSE,1,0.490938602612411
586,0.481494118513304,-0.704429245054551,1.96472939098769,-0.211112983477513,-0.74457478600381,-0.357371441680317,0.25737415434205,0.25,500,1,no,,,FALSE,FALSE,1,0.50732056368932
587,0.336380079502972,-0.962269950898025,1.96472939098769,-0.626577490528288,-0.108101948258538,-0.493681008333437,0.263207943874927,0.25,500,1,no,,,FALSE,FALSE,1,0.513037955588987
588,0.062470686365379,1.86712195100098,1.96472939098769,0.627543991482537,0.707194096320044,0.915132731244128,0.240227547837829,0.25,500,1,no,,,FALSE,FALSE,1,0.490130133574573
589,0.508422845367155,0.661771970220226,1.96472939098769,0.385632858319972,-0.0456215588229068,0.326485455164764,0.24339460070139,0.25,500,1,no,,,FALSE,FALSE,1,0.493350383299122
590,0.168656825942804,1.37853189146187,1.96472939098769,0.33005094905355,0.176503941859657,0.674160247913018,0.239162258440187,0.25,500,1,no,,,FALSE,FALSE,1,0.489042184724576
591,0.14114995970922,-1.47385955163161,1.96472939098769,0.384813713474246,-0.351761696142119,-0.769809376486805,0.272806172619265,0.25,500,1,no,,,FALSE,FALSE,1,0.522308503299788
592,0.584209459642494,-0.547602872740101,1.96472939098769,0.91919851799234,0.545677231428813,-0.273427659131515,0.249317896000848,0.25,500,1,no,,,FALSE,FALSE,1,0.499317430099179
593,0.0306518259822994,-2.16772345231694,1.96472939098769,-0.103117464176085,0.118095235094956,-1.02055892022659,0.221650346029476,0.25,500,1,no,,,TRUE,FALSE,1,0.470797563746326
594,0.118588556007303,1.56341667469878,1.96472939098769,0.287515945803424,0.452547589688888,0.770662583366191,0.242984778537578,0.25,500,1,no,,,FALSE,FALSE,1,0.492934862367816
595,0.538676827778817,-0.615239819294907,1.96472939098769,-0.729164026690136,-0.443892781743984,-0.31208319501943,0.257307174110956,0.25,500,1,no,,,FALSE,FALSE,1,0.507254545677962
596,0.651428367382259,0.452051428830183,1.96472939098769,-0.364743500710079,-0.344471349769004,0.224172185716293,0.24591655145802,0.25,500,1,no,,,FALSE,FALSE,1,0.49589973932038
597,0.230211818510911,-1.20128166549803,1.96472939098769,0.168499265340602,-0.285041873978452,-0.606174834720325,0.254627970178667,0.25,500,1,no,,,FALSE,FALSE,1,0.504606748051061
600,0.171353590656232,1.36983782409242,1.96472939098769,-0.0526843395071049,0.159381547041148,0.700311603637412,0.261363138770686,0.25,500,1,no,,,FALSE,FALSE,1,0.511236871489808
601,0.521494756485923,0.641496404677956,1.96472939098769,0.626295898584211,0.639379118249244,0.345853305918484,0.290666786542433,0.25,500,1,no,,,FALSE,FALSE,1,0.539135221018283
602,0.0539431525243435,-1.93185557153276,1.96472939098769,-0.451377005935734,-0.369933237067308,-0.986512471874638,0.260768933452694,0.25,500,1,no,,,FALSE,FALSE,1,0.510655395989011
603,0.00203310959185748,-3.10169198435256,1.96472939098769,-0.831119294342434,-0.930055536205015,-1.54565862646996,0.248330366064252,0.25,500,1,no,,,TRUE,FALSE,1,0.498327569038933
605,0.25288880939748,1.14468404820736,1.96472939098769,-0.160737818099265,-0.113757453804881,0.56341711756375,0.242263960891425,0.25,500,1,no,,,FALSE,FALSE,1,0.492203170338657
606,0.277949685007537,1.08612138992378,1.96472939098769,-0.365532775938607,-0.164878873546531,0.517732473612812,0.22722393603901,0.25,500,1,no,,,FALSE,FALSE,1,0.47668011919841
607,0.0268340211814773,-2.22048828911948,1.96472939098769,-0.572349919070742,-1.09422961120173,-1.14039453400434,0.263762639380618,0.25,500,1,no,,,TRUE,FALSE,1,0.513578269965366
608,0.560761585689142,-0.582100942170275,1.96472939098769,-0.564059832772856,-0.601917440685373,-0.279866113130754,0.231155391797055,0.25,500,1,no,,,FALSE,FALSE,1,0.480786222553283
609,0.536196508030643,-0.619003542250412,1.96472939098769,-0.289070961872488,-0.0678393561922027,-0.298439257017042,0.232447902502561,0.25,500,1,no,,,FALSE,FALSE,1,0.482128512434767
610,0.303890539368392,1.0291867140201,1.96472939098769,0.556912413829783,0.969483363401151,0.514959159042787,0.25035555457929,0.25,500,1,no,,,FALSE,FALSE,1,0.500355428250049
611,0.0236778167153861,-2.26927199331893,1.96472939098769,-0.772033198491,-1.46374808846993,-1.13163236893484,0.248678143428273,0.25,500,1,no,,,TRUE,FALSE,1,0.498676391488782
612,0.382270961744254,-0.874492182209211,1.96472939098769,-0.641043069752428,0.229756253900386,-0.443857758907961,0.257617742022143,0.25,500,1,no,,,FALSE,FALSE,1,0.507560579657388
613,0.015337028591514,-2.43270188675052,1.96472939098769,-1.12843069412201,-0.993758003695074,-1.20389947291612,0.244907826855812,0.25,500,1,no,,,TRUE,FALSE,1,0.494881629135506
615,0.129762860870947,1.51754316173895,1.96472939098769,0.356843669961657,0.443062051845452,0.771400825348131,0.258391423357965,0.25,500,1,no,,,FALSE,FALSE,1,0.508322164928862
616,0.060498239090922,-1.88140874201919,1.96472939098769,-0.51274923501452,-1.19092773655639,-0.946204309842396,0.252931854588263,0.25,500,1,no,,,FALSE,FALSE,1,0.502923308853609
617,0.163627391451461,1.39502999067727,1.96472939098769,0.689691636304034,-0.095024404290143,0.742915297059504,0.283603452225753,0.25,500,1,no,,,FALSE,FALSE,1,0.532544319494399
618,0.325808884793038,-0.983559297434198,1.96472939098769,-0.610942887421205,-0.959254600209857,-0.505288468264878,0.263923266420089,0.25,500,1,no,,,FALSE,FALSE,1,0.513734626456198
619,0.710926206717818,0.37082371432191,1.96472939098769,-0.38259928082822,0.525534413938768,0.188028669972929,0.257106554737769,0.25,500,1,no,,,FALSE,FALSE,1,0.507056756919547
620,0.313062631350424,1.00983735381207,1.96472939098769,0.42583488621854,0.0309650870499965,0.50742037073118,0.25248346064901,0.25,500,1,no,,,FALSE,FALSE,1,0.502477323517202
621,0.379594998307822,0.879423486805397,1.96472939098769,-0.17838503711573,0.621202294348045,0.439090577061729,0.249294165325765,0.25,500,1,no,,,FALSE,FALSE,1,0.499293666418637
623,0.0249249975434671,-2.24935676179882,1.96472939098769,-0.849534822207953,-0.441905365089758,-1.14033007279412,0.25700671466597,0.25,500,1,no,,,TRUE,FALSE,1,0.506958296772003
624,0.0750002262138964,1.78419046207363,1.96472939098769,-0.117960983236746,0.0978368835719263,0.902954945122623,0.256123680975525,0.25,500,1,no,,,FALSE,FALSE,1,0.506086633863734
625,0.704951394802772,-0.378862128132977,1.96472939098769,-0.501877774514959,-0.538038187188019,-0.191420408660539,0.255278411793238,0.25,500,1,no,,,FALSE,FALSE,1,0.505250840467622
626,0.491611167434361,-0.688256385079947,1.96472939098769,-0.54013844469931,-0.256212356019372,-0.365811191390347,0.282496764108719,0.25,500,1,no,,,FALSE,FALSE,1,0.53150424655756
627,0.139019082179159,-1.48182115166169,1.96472939098769,0.888767936191341,-0.591576117216902,-0.773717000526852,0.272629407499927,0.25,500,1,no,,,FALSE,FALSE,1,0.522139260638316
628,0.00268734788625142,-3.01652684518844,1.96472939098769,-0.572793639504973,-1.06739988014735,-1.43929342973763,0.227658723563632,0.25,500,1,no,,,TRUE,FALSE,1,0.47713595920202
629,0.0585073800596646,1.89622710798885,1.96472939098769,-0.38782014084807,0.744313211648332,0.948349774695705,0.250124589574348,0.25,500,1,no,,,FALSE,FALSE,1,0.500124574055653
632,0.439650976437064,0.77340157084361,1.96472939098769,0.403823402493129,0.588597762586606,0.395463505588468,0.261458475171022,0.25,500,1,no,,,FALSE,FALSE,1,0.511330103916269
633,0.431839118245518,0.786686048043928,1.96472939098769,-0.0461434999556278,-0.734577267834581,0.388186216756375,0.24348786738897,0.25,500,1,no,,,FALSE,FALSE,1,0.493444898027095
634,0.873675176136755,-0.159073692249304,1.96472939098769,-0.360000536905869,-0.372424523588515,-0.0757140426401313,0.226545869075621,0.25,500,1,no,,,FALSE,FALSE,1,0.475968348817042
635,0.124635789158315,-1.53819086543574,1.96472939098769,0.765847579205704,-0.367353421378283,-0.757005164981559,0.24220172358748,0.25,500,1,no,,,FALSE,FALSE,1,0.492139943092897
636,0.71593492443941,-0.36410353507199,1.96472939098769,-0.185411889199096,-0.459807983518257,-0.170001215948037,0.21799888103222,0.25,500,1,no,,,FALSE,FALSE,1,0.466903502912775
637,0.852878625476637,0.185542904373046,1.96472939098769,0.587759320123909,0.549733790321901,0.0921754858008309,0.246798303145077,0.25,500,1,no,,,FALSE,FALSE,1,0.496787986111859
638,0.911195363788366,0.111587487166812,1.96472939098769,0.453402813254606,0.506229392018538,0.0558028448843129,0.250081568672781,0.25,500,1,no,,,FALSE,FALSE,1,0.500081562020418
639,0.0317210790465137,-2.15396504952056,1.96472939098769,-0.952981759513718,-0.856923289141208,-1.12192577403056,0.271300719903417,0.25,500,1,no,,,TRUE,FALSE,1,0.520865356789465
640,0.808583728562074,-0.242382050078062,1.96472939098769,-0.205392092264447,-0.616684650197093,-0.123570968188822,0.259915386679532,0.25,500,1,no,,,FALSE,FALSE,1,0.509818974420855
641,0.00488322718542706,-2.82727148462391,1.96472939098769,-0.914039682261711,-1.63872936197861,-1.41142042819423,0.249217061992085,0.25,500,1,no,,,TRUE,FALSE,1,0.499216448038408
642,0.0000647591640453381,-4.02895953695352,1.96472939098769,-0.868336783742581,-1.40559064646973,-2.00991013259551,0.248867088892371,0.25,500,1,no,,,TRUE,FALSE,1,0.498865802488376
643,0.344322157212247,0.946558058650198,1.96472939098769,0.297233068409729,0.0811117328764522,0.484114703290896,0.261578491860842,0.25,500,1,no,,,FALSE,FALSE,1,0.511447447799714
644,0.0395790528534341,-2.06352806664063,1.96472939098769,-0.0418625133786464,-0.164361591212984,-1.07814038054115,0.272979393346589,0.25,500,1,no,,,TRUE,FALSE,1,0.52247429922111
645,0.3751309437846,0.887697889726939,1.96472939098769,0.278745605360284,0.853309970158285,0.457740214772111,0.265893525979152,0.25,500,1,no,,,FALSE,FALSE,1,0.515648645861842
646,0.00798728680020414,-2.66332711934586,1.96472939098769,0.102523152823579,-0.280774760849681,-1.32590565110971,0.247842750758757,0.25,500,1,no,,,TRUE,FALSE,1,0.497838076847038
647,0.076754734021294,1.77350604497082,1.96472939098769,0.0630457265691878,0.570953951484708,0.918710059739604,0.268343819790243,0.25,500,1,no,,,FALSE,FALSE,1,0.518019130718396
648,0.198265285635483,1.28822321574765,1.96472939098769,0.887319507626127,1.01184961368007,0.636809966198943,0.244364131989166,0.25,500,1,no,,,FALSE,FALSE,1,0.494332005831269
649,0.257269455884002,-1.13416604700359,1.96472939098769,-0.383574013797139,-0.343504936291171,-0.562769373550668,0.246211098394531,0.25,500,1,no,,,FALSE,FALSE,1,0.496196632792415
650,0.555283216999564,0.590260504394723,1.96472939098769,0.509035202972461,0.681227143351524,0.291695376238201,0.244214609452688,0.25,500,1,no,,,FALSE,FALSE,1,0.494180745732458
651,0.129796244682534,-1.51741082030027,1.96472939098769,-0.0145079651459368,-0.599667621056791,-0.751486094114311,0.245264981025513,0.25,500,1,no,,,FALSE,FALSE,1,0.495242345751566
652,0.259240062312594,-1.12947524484345,1.96472939098769,-0.391997085528699,-0.12828399463723,-0.578469341497353,0.262305417067517,0.25,500,1,no,,,FALSE,FALSE,1,0.512157609596419
653,0.201548285170664,-1.27883866731811,1.96472939098769,-1.15184855110964,-0.611342063000592,-0.638935901537255,0.249622118579107,0.25,500,1,no,,,FALSE,FALSE,1,0.499621975676718
654,0.683473750843059,0.407965822534108,1.96472939098769,-0.335086935994313,-0.0602353693565372,0.204244691199107,0.2506420829742,0.25,500,1,no,,,FALSE,FALSE,1,0.50064167123223
655,0.822091175103812,-0.224974545168011,1.96472939098769,-0.367141509291198,-0.00909444656350772,-0.114043937449634,0.256967169931382,0.25,500,1,no,,,FALSE,FALSE,1,0.506919293311452
656,0.899860722696144,-0.125901350818578,1.96472939098769,-0.508562072895031,-0.285185011674296,-0.0654122046346446,0.269933505009372,0.25,500,1,no,,,FALSE,FALSE,1,0.519551253496103
657,0.199971265713281,1.28333253578285,1.96472939098769,0.685851093362324,0.791766312647732,0.67141508093209,0.273718262165715,0.25,500,1,no,,,FALSE,FALSE,1,0.523180907684631
658,0.144609224302689,1.46112973250605,1.96472939098769,0.614063441612161,0.524045877653694,0.770620730166274,0.278165854736494,0.25,500,1,no,,,FALSE,FALSE,1,0.527414310325852
659,0.489018369108812,0.692383856423255,1.96472939098769,0.459355289135586,0.317596609031948,0.338111763558159,0.238466125354956,0.25,500,1,no,,,FALSE,FALSE,1,0.488329934936366
660,0.333609010551655,0.967808176110298,1.96472939098769,0.00899717348803504,0.676198383218001,0.471645830384379,0.237494428248718,0.25,500,1,no,,,FALSE,FALSE,1,0.487334000710722
661,0.588947329850098,0.540712068278833,1.96472939098769,-0.414529581895331,0.0853339540527571,0.265647749734879,0.241368258644059,0.25,500,1,no,,,FALSE,FALSE,1,0.491292436990495
662,0.787977660646516,-0.26908218419114,1.96472939098769,0.348272304141022,0.444342740030793,-0.135292527459038,0.252800385370112,0.25,500,1,no,,,FALSE,FALSE,1,0.502792586828915
663,0.917762449204504,-0.103304951636329,1.96472939098769,0.0460853828344266,0.319469202045779,-0.0529736272444327,0.262952403647218,0.25,500,1,no,,,FALSE,FALSE,1,0.51278884898876
664,0.681006147123096,-0.411331402432262,1.96472939098769,-0.49406964361762,-0.448242046860213,-0.205681195616052,0.250037670315192,0.25,500,1,no,,,FALSE,FALSE,1,0.500037668896247
665,0.894592688429617,0.132562676495113,1.96472939098769,-0.543711104391011,-0.629330051854773,0.0660543233507343,0.248290422782986,0.25,500,1,no,,,FALSE,FALSE,1,0.498287490092804
666,0.00103376184349934,-3.30061937723575,1.96472939098769,-0.529154659987512,-1.14243292011693,-1.62794501856905,0.243270011861261,0.25,500,1,no,,,TRUE,FALSE,1,0.493224099027269
667,0.0771971874773339,1.77084321547923,1.96472939098769,0.0392092618504059,0.261236340264635,0.902905126712671,0.259970466861579,0.25,500,1,no,,,FALSE,FALSE,1,0.50987299091203
668,0.108801948802788,-1.60647595529877,1.96472939098769,0.0255310299273116,-0.291685345586543,-0.757431680114183,0.222299493042768,0.25,500,1,no,,,FALSE,FALSE,1,0.471486471749475
669,0.542920121171752,-0.608821035309624,1.96472939098769,0.151043040440002,-0.0957036516510425,-0.308856143939821,0.257355344343543,0.25,500,1,no,,,FALSE,FALSE,1,0.507302024777689
670,0.0572368366820091,1.90590504633878,1.96472939098769,0.181606066815039,0.638250501576565,0.938430114998525,0.242438368359003,0.25,500,1,no,,,FALSE,FALSE,1,0.492380308662931
671,0.106086109804862,1.61896735603469,1.96472939098769,0.711374061365934,0.651379099232103,0.775583222408138,0.22949891019185,0.25,500,1,no,,,FALSE,FALSE,1,0.479060445238229
672,0.95200007350015,0.0602255943774275,1.96472939098769,0.430605575078695,-0.129243366870068,0.0304786131960709,0.256110990061599,0.25,500,1,no,,,FALSE,FALSE,1,0.506074095426351
673,0.936146541173373,-0.0801544643543953,1.96472939098769,0.561949432031863,-0.252436638677156,-0.0391763933273143,0.238887524578327,0.25,500,1,no,,,FALSE,FALSE,1,0.488761214273726
674,0.231958319695677,-1.1967858262902,1.96472939098769,-0.0358450866000176,0.0499234043331028,-0.605417607462402,0.25590408621492,0.25,500,1,no,,,FALSE,FALSE,1,0.505869633616132
675,0.285793689931343,-1.06853987292793,1.96472939098769,-0.633858408106069,-0.808080551960394,-0.54240800178698,0.25767406583158,0.25,500,1,no,,,FALSE,FALSE,1,0.507616061439727
676,0.527969558760374,0.631550929704268,1.96472939098769,0.288612520261738,0.256731437262476,0.312660199309901,0.245091609155024,0.25,500,1,no,,,FALSE,FALSE,1,0.495067277402803
677,0.114904645131036,1.57928374990236,1.96472939098769,0.532750238790127,0.249644067430938,0.809261850132205,0.2625776769105,0.25,500,1,no,,,FALSE,FALSE,1,0.512423337593537
678,0.113509691309239,-1.58539678818172,1.96472939098769,0.13656399589611,-0.361060331134156,-0.764710381617249,0.232658018113653,0.25,500,1,no,,,FALSE,FALSE,1,0.482346367368567
679,0.241113994423778,-1.17360283895578,1.96472939098769,0.0105189698743339,-0.389761658364996,-0.598579898172715,0.260136895656181,0.25,500,1,no,,,FALSE,FALSE,1,0.510036170929259
680,0.48538791747447,0.69818309620732,1.96472939098769,0.742583799248875,0.762160175996559,0.355809349524185,0.259714413057717,0.25,500,1,no,,,FALSE,FALSE,1,0.509621833380122
682,0.248782270645937,1.15466016012073,1.96472939098769,0.458859905528616,0.708758001101428,0.572927273047712,0.246201463490191,0.25,500,1,no,,,FALSE,FALSE,1,0.49618692394116
683,0.151924720985129,-1.43496078471251,1.96472939098769,-0.698418204440581,-1.27034536403411,-0.743040572175817,0.268129742461262,0.25,500,1,no,,,FALSE,FALSE,1,0.517812458773697
684,0.103596737372546,-1.63064256967456,1.96472939098769,0.446322843052344,0.266298954523402,-0.83894270450073,0.264695800907324,0.25,500,1,no,,,FALSE,FALSE,1,0.51448595793017
685,0.492221749010572,-0.687286109002819,1.96472939098769,0.158243119183315,-0.392803140548204,-0.356754173611028,0.269440572439578,0.25,500,1,no,,,FALSE,FALSE,1,0.519076653722336
686,0.071143046526019,-1.80841968025086,1.96472939098769,-0.83254340590868,-0.772229969961466,-0.917007679361247,0.257126889421914,0.25,500,1,no,,,FALSE,FALSE,1,0.507076808207508
687,0.700204225623016,0.385266394665205,1.96472939098769,0.962252419279567,0.642468518718999,0.18039479033902,0.219242994409057,0.25,500,1,no,,,FALSE,FALSE,1,0.468233909930771
688,0.310335180436345,-1.01555144390055,1.96472939098769,-0.347773589305125,-0.372939749987529,-0.477253913938131,0.220848849655708,0.25,500,1,no,,,FALSE,FALSE,1,0.469945581589728
689,0.00095850771203649,-3.32223666367495,1.96472939098769,-1.2819881849852,-0.807963838748622,-1.64730089187567,0.245858220364687,0.25,500,1,no,,,TRUE,FALSE,1,0.495840922438524
691,0.00870483715511343,-2.63383247382642,1.96472939098769,-0.815192591918471,-0.964392712504469,-1.26846448980264,0.231942498785393,0.25,500,1,no,,,TRUE,FALSE,1,0.481604089253189
693,0.701496085282146,-0.383522027575162,1.96472939098769,0.0135064179663221,0.349342914702518,-0.189234277183199,0.243455161197419,0.25,500,1,no,,,FALSE,FALSE,1,0.493411756241598
694,0.235961712293718,-1.18657045543023,1.96472939098769,-0.332157898095863,-0.494118736703683,-0.589178222421518,0.24655074003969,0.25,500,1,no,,,FALSE,FALSE,1,0.496538759856358
695,0.413119894435016,0.819100852310492,1.96472939098769,0.349625243823405,0.444129096506599,0.39962888254503,0.238033992822314,0.25,500,1,no,,,FALSE,FALSE,1,0.487887274708322
696,0.181571263319258,-1.33779920603356,1.96472939098769,-0.832665776044617,-1.55425960818758,-0.632278249643443,0.22337502646284,0.25,500,1,no,,,FALSE,FALSE,1,0.472625672665842
697,0.423553119141208,0.800930402872342,1.96472939098769,0.330895609205005,0.358123555587598,0.383412019698787,0.229161622289506,0.25,500,1,no,,,FALSE,FALSE,1,0.478708285169065
698,0.455635136132064,-0.74663567128238,1.96472939098769,-0.646016162482843,-0.321673330980525,-0.381118316159652,0.260556656194195,0.25,500,1,no,,,FALSE,FALSE,1,0.510447505816411
