study,pval,tstat,tcrit,mui,muin,yi,vi,viTrue,m,N,hack,signif,affirm,Di,Mu,T2,m,t2w,se,Nmax,hack,k,k.hacked
1081,0.0437737620506474,2.06970091891264,2.00957523712924,1.11480079698453,1.3885051795963,1.93503005153192,0.874098234922936,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1083,0.032470941021942,2.20108991810987,2.00957523712924,1.54169936243283,1.42980830346429,2.571976093599,1.36539493015542,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1086,0.0474297840484758,2.03356162966613,2.00957523712924,0.951766253508261,1.1845030846956,1.95540291693018,0.92460841101249,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1090,0.0363432555705374,2.15209544774831,2.00957523712924,1.12136486531132,1.73658119712718,2.08121088589843,0.935209952565396,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1093,0.013277611587755,2.56952579422709,2.00957523712924,0.903619785983538,0.457485807827264,2.69450340936825,1.09964248722181,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1094,0.0117782132666191,2.61652789317714,2.00957523712924,1.18375268740053,1.47424790265868,2.60691212063053,0.992663480844372,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1095,0.0202131995328779,2.40054333571613,2.00957523712924,0.845572213104938,0.881172689758338,2.55710839369616,1.13469508756379,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1098,0.0197343594910535,2.41036850265998,2.00957523712924,1.10431874054167,1.19229886816464,1.91659479600948,0.63225711024535,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1100,0.010171137138638,2.67341633433563,2.00957523712924,0.995108957949414,1.43034661244616,2.71682651215333,1.03273909742112,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1101,0.0100124184524609,2.67947427821329,2.00957523712924,1.06922730453997,0.961737818694044,2.47179749775343,0.850994183648746,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1107,0.0467973808980112,2.03963576615971,2.00957523712924,1.05769381625539,1.13866278390558,2.14241031241477,1.10331637115932,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1108,0.000659653114943454,3.63806577300827,2.00957523712924,1.15067209465114,1.24059789581186,3.21004252232742,0.77853918813087,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1110,0.0208340437833523,2.38811144299898,2.00957523712924,1.22190888014412,1.26806835695964,2.24258896580404,0.881840788476071,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1111,0.00892607820510216,2.72347697770866,2.00957523712924,1.17866858719078,1.31529933935153,2.71205652465462,0.991630912799368,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1112,0.0312461584275,2.21766194254022,2.00957523712924,1.12505569147699,1.51999076108654,2.28124122364918,1.05816096068367,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1113,0.00357992356411628,3.06048302146553,2.00957523712924,1.08244262410048,1.45781663059208,2.56605515434173,0.702994657468161,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1120,0.0116837039148849,2.61967050476233,2.00957523712924,0.7896454999587,0.345855520470838,3.00493114689914,1.31575706278071,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1125,0.0105996154001396,2.65748520194857,2.00957523712924,1.26378393422884,1.57537805853172,2.88487993591633,1.17845709848422,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1128,0.0476082716182064,2.03185998934587,2.00957523712924,0.456690823914672,0.653074268595218,1.90429281733045,0.878374869004212,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1129,0.0286299797268727,2.25507880737621,2.00957523712924,0.854378506080904,1.46400741187478,2.46633734578858,1.19613861538555,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1130,0.00054930200607764,3.69785410770384,2.00957523712924,1.39295714517254,1.29247441654599,3.62629316675744,0.961670463702866,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1131,0.033293406024632,2.19026861977471,2.00957523712924,1.01188211634821,0.87912328044196,2.02471345372591,0.854539958530395,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1132,0.000250217026242752,3.94993868668997,2.00957523712924,1.28047595761716,1.40885542234383,3.38535593629627,0.734561167494317,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1139,0.0474060896709014,2.0337879409635,2.00957523712924,1.63346600229966,1.33952390702731,2.10887754097674,1.07520527795954,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1145,0.0250348928500429,2.31179004391598,2.00957523712924,0.645800228336107,0.963393187459887,2.46540292657385,1.13731046743297,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1146,0.0174698835897935,2.45995904616747,2.00957523712924,1.09497354604282,0.993290075187696,2.13100781907438,0.750437162308249,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1149,0.00972594820356256,2.69063489734032,2.00957523712924,1.21376825779549,1.345379056783,2.73543335537063,1.03357675925101,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1151,0.00169138709111807,3.32274838733533,2.00957523712924,1.168249380453,2.02834845808864,2.90934730893598,0.766648387177493,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1152,0.0214504216356969,2.37609396397652,2.00957523712924,1.04672864001201,1.47931940349395,2.3837049396745,1.00641655199369,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1158,0.00200446420501629,3.26430848959066,2.00957523712924,1.97233264264556,1.99992923478783,2.77914696220208,0.724837472019543,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1164,0.00242280822520893,3.19844173632921,2.00957523712924,0.81447578303306,1.31464374487044,3.14748642544034,0.968391221054132,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1165,0.00772494255933707,2.77828236793018,2.00957523712924,1.71772313607517,1.84371261557393,2.44888595965617,0.776934410941769,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1168,0.036636758798307,2.14857212196945,2.00957523712924,0.916211226692794,1.32878785843519,1.78384017297135,0.689305918846878,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1174,0.0101259404914355,2.6751325058813,2.00957523712924,0.504638091877963,0.36336163607758,2.74178542854902,1.05045228688518,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1177,0.0302633681144208,2.23138041569939,2.00957523712924,0.885902719152362,0.221238654905863,1.91706410862314,0.738118411865155,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1180,0.00526513343203585,2.92081439018821,2.00957523712924,0.624027843521339,0.686618271621907,2.82216682318395,0.933592695123963,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1181,0.0201399601009853,2.40203245784877,2.00957523712924,1.44014972714502,2.37788353983672,2.67278468347199,1.23814128363338,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1194,0.00878773080515143,2.72943052117386,2.00957523712924,1.71326208845471,1.55172249185037,3.06409748026919,1.2602626579063,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1197,0.0180004696136629,2.44784042661194,2.00957523712924,0.831571692788363,0.465859546620197,2.179222596796,0.792568816594406,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1199,0.0402660569164408,2.106934399479,2.00957523712924,1.10392090612056,1.37379703795831,2.02725833146064,0.92579783360433,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1208,0.0393507904906711,2.117114938022,2.00957523712924,1.05631105888424,1.36175705365623,2.05175932698383,0.939212707053436,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1209,0.0285224736895295,2.25668031340775,2.00957523712924,1.17788832130022,1.58011113132317,2.49298975591542,1.22039637035334,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1214,0.0382762689949339,2.12933476626483,2.00957523712924,1.29709905411541,1.54860761208329,1.92837641578952,0.820154614532057,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1216,0.0414893396004476,2.09363904869096,2.00957523712924,1.34239495400663,1.34098759451232,2.14345670986797,1.04815573259565,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1217,0.0483226066784349,2.02510460952749,2.00957523712924,0.804313931668131,1.16032884416133,2.00375820807152,0.979029333754367,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1219,0.0363382641717639,2.15215558223842,2.00957523712924,0.933845497223564,0.549320491825584,2.08166071211367,0.935561978553926,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1227,0.00619174734659298,2.86102281588681,2.00957523712924,0.986868155718876,1.85113059856168,3.06119672040287,1.14482692864296,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1228,0.00448447404551267,2.97935065025729,2.00957523712924,0.707619695099322,0.484068310298445,2.67776460762374,0.807795732541286,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1232,0.0222616857452279,2.36074058117913,2.00957523712924,1.32169689822313,1.25947775654442,2.36898207434086,1.00699431272699,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1234,0.0169371728687154,2.47246553428018,2.00957523712924,1.64069261680206,2.07656903629731,2.10212321613714,0.722862748411647,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1235,0.00349726412500961,3.0688297040777,2.00957523712924,1.34572178736977,1.55561366379223,3.12285307148382,1.03551769476085,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1245,0.0167205910865949,2.47765220816131,2.00957523712924,0.710567949310587,1.31969731463963,2.39759923386817,0.936423911535307,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1249,0.0143236353976572,2.53952240064827,2.00957523712924,1.13891658019288,1.07951083003094,3.04505344350613,1.43775783382076,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1253,0.0461191107284581,2.04623009350405,2.00957523712924,0.888583891547299,0.945984459182615,2.03806899923748,0.992039194793003,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1255,0.00754199888660228,2.78731208482947,2.00957523712924,1.05993456053089,1.7299783060588,2.62665651668411,0.888045818399618,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1256,0.016332880271464,2.48709081046535,2.00957523712924,0.996796077741113,1.05464260805721,2.02890561154903,0.665488263919427,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1264,0.00284005868349115,3.14267889127405,2.00957523712924,1.53440410815266,1.34655212806198,3.13624564549213,0.995910074563243,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1268,0.00578864992698225,2.8859350134744,2.00957523712924,1.17708142411408,1.33668541116156,2.94147105776093,1.03885770350888,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1269,0.011635191755187,2.62129266181637,2.00957523712924,1.35189071508374,1.94323408033913,2.47252713680347,0.889715404931132,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1270,0.00193822259295006,3.27591461184619,2.00957523712924,1.35193437542533,1.79933276954409,3.03934493710714,0.860785288847381,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1274,0.00154070916230388,3.35463554749056,2.00957523712924,1.54840839386889,1.96790669277202,3.2939509328197,0.964147682694821,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1278,0.0362777078284677,2.15288572084197,2.00957523712924,1.23625780821157,1.04964606894322,1.90401372589426,0.782164669936412,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1279,0.00566495630825096,2.89390318877409,2.00957523712924,1.27540584252501,1.35670410424992,2.83345770368929,0.95866190868665,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1281,0.00406422745221347,3.01493252154963,2.00957523712924,1.28449172907765,1.13298105444767,3.48381250875088,1.33522469315944,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1286,0.0407566370662847,2.10156066829958,2.00957523712924,1.245059373264,1.10519761797328,2.13716903502582,1.03417463726623,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1290,0.027365218626232,2.27426801226618,2.00957523712924,0.852704754062105,1.05302227068295,2.17080694527711,0.911085466181027,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1291,0.0015113373674569,3.36119451957704,2.00957523712924,1.19700525711271,1.74726660477641,3.16451975138014,0.886397102685998,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1298,0.00312999165411194,3.10830836369578,2.00957523712924,0.783617531926527,1.32357506289411,2.70599618302387,0.757889979972277,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1299,0.0163365852944128,2.48699965805385,2.00957523712924,1.02162995831263,1.40665316166907,2.24804106024392,0.817065790480556,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1315,0.0108589228734185,2.64812840729167,2.00957523712924,1.22309319066562,1.6989047075824,2.32611627740869,0.771586748703344,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1319,0.0475349233615034,2.03255859664198,2.00957523712924,1.52434938338732,1.72919067256256,1.92698067064948,0.898811389769223,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1320,0.0319500583258613,2.2080690858247,2.00957523712924,1.12217876597324,1.53957623413169,1.71286543226204,0.601757033121502,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1321,0.0347016426163987,2.17227590160615,2.00957523712924,1.09414015450406,1.15438222825361,2.08798416841763,0.92389886626864,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1322,0.00136733300527776,3.39521370595694,2.00957523712924,2.12747561321097,1.89488808782718,2.92056029522433,0.739942755664799,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1323,0.020385012864914,2.39706893787322,2.00957523712924,1.32778341003373,1.10248870249374,2.03011491300545,0.717265917103336,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1324,0.00343859050721289,3.07486740200582,2.00957523712924,1.22099861066846,1.03581190429335,2.69365786577994,0.767418176669166,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1325,0.0150548451706054,2.51971061145714,2.00957523712924,1.18619185553083,1.07782244919577,2.49925088750756,0.983826191228388,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1328,0.0411242751959251,2.09757054027057,2.00957523712924,1.00368192487475,0.902378447438827,2.11242853833707,1.01421703879697,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1330,0.0399075777800743,2.11089742453848,2.00957523712924,1.22206066506599,0.532699987820614,1.83890349984053,0.758898367641793,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1331,0.000891126204012049,3.53882666605367,2.00957523712924,1.19146709185735,1.0973039674393,3.56052984034663,1.01230335800673,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1332,0.0126444263073543,2.58875157284704,2.00957523712924,1.748205536782,1.28138621157395,2.38519109512848,0.848917735736369,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1337,0.0157558516933117,2.50152098133075,2.00957523712924,1.19962293959373,1.319282394627,2.38759755949906,0.910990719882753,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1338,0.0012436370656791,3.42727338983109,2.00957523712924,0.991479108490726,0.917773198595002,3.38428557133696,0.975071598621217,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1339,0.0187695936763759,2.43083401564816,2.00957523712924,1.45931734955326,1.93695382054916,2.65325858933091,1.19137517875413,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1342,0.0364011633970877,2.15139832588803,2.00957523712924,0.680265035582466,0.443898430798018,2.09025659944014,0.943968612229431,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1345,0.00266523961181762,3.16503578974875,2.00957523712924,1.28439127868823,1.37516160012704,2.94551632128016,0.866095169543361,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1353,0.00354302009482686,3.06418684277134,2.00957523712924,0.89547170617346,1.08165961464523,2.47314124608969,0.651429398636272,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1357,0.0227483404248377,2.35176953028171,2.00957523712924,0.890812565415804,0.50966937142208,2.29130740557233,0.94924255343499,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1362,0.0110629606457313,2.6409087641584,2.00957523712924,0.767318700171867,0.64437948701371,2.79402918141909,1.11932210273716,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1366,0.0165479067628678,2.48183137449433,2.00957523712924,1.12220588179962,1.18665810442846,2.59878566385277,1.09646906600809,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1368,0.001988743538018,3.26702969273341,2.00957523712924,1.21511940364685,1.24288978799539,3.51303841715732,1.15627100405354,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1369,0.00594722977438291,2.87594782199878,2.00957523712924,1.10822753544187,1.54614070340334,2.88507404685366,1.0063566556231,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1371,0.0314485624034696,2.21488414067853,2.00957523712924,1.13367116522586,0.944465229368265,2.36078055048422,1.13608077360297,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1377,0.00765791232022876,2.78156768187105,2.00957523712924,0.587625077383723,1.09871101473182,2.18177070008435,0.615232043086073,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1379,0.0496355274214659,2.01291080183791,2.00957523712924,1.00213475667086,1.25042520348911,2.18262679403805,1.17573623742137,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1381,0.0221884959307104,2.36210494373912,2.00957523712924,0.642099337127637,0.51831967999491,2.11195245962849,0.799410592880957,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1389,0.00143550284745392,3.37870559137273,2.00957523712924,0.973868414769282,1.23748558443534,3.13325879192409,0.85998689433014,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1392,0.0103220529395153,2.66773613059331,2.00957523712924,1.52249807743356,1.77062295204783,2.63757873946098,0.977518815406781,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1398,0.02646893702717,2.28834995259099,2.00957523712924,1.55268886207207,1.6411984190006,1.99088838546344,0.756918193338074,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1399,0.0403826403062697,2.10565220328475,2.00957523712924,1.26864657872462,1.51234343785352,2.04742341369685,0.945457590103315,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1406,0.0146000931441834,2.53192614623406,2.00957523712924,0.739681444306055,0.921171840091163,2.04680197684146,0.653506013567691,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1410,0.0104918308976171,2.66143633198338,2.00957523712924,0.37049774825234,0.789847054502437,2.66622831024283,1.00360428858371,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1411,0.00961990814165987,2.69484281971648,2.00957523712924,1.00494969475209,1.41021371922898,2.50643189572565,0.865057425065255,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1412,0.0239819081528735,2.32977703376379,2.00957523712924,1.09566849914311,0.959276465793205,1.96688865752801,0.712739506746848,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1413,0.0102619214746052,2.66999018326718,2.00957523712924,0.766260867537526,0.784671843774171,2.52450868807519,0.89399360075683,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1417,0.00446186293995811,2.98118415509842,2.00957523712924,1.05139924740581,1.60631477468253,3.09015801799085,1.07444395659423,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1419,0.00836751586850413,2.74805834034907,2.00957523712924,1.10277854024233,0.955608087315211,2.17218998111444,0.624803876911535,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1420,0.0143705976026383,2.53822267195214,2.00957523712924,1.80453387864436,2.07260984266821,2.05445820792823,0.655141611155238,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1422,0.030544001182148,2.22742339141215,2.00957523712924,0.815146039363011,0.690572086597887,2.34986959012975,1.1129661860587,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1427,0.026061070711854,2.29489919297166,2.00957523712924,1.56405431802144,1.579887144516,2.25353599798105,0.964276922824083,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1429,0.00767638517699372,2.78065963935335,2.00957523712924,0.900599908348442,0.858020057474344,2.62157764755149,0.888852676352488,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1433,0.009919883763497,2.68304692568911,2.00957523712924,1.3126844686865,0.785746256450145,2.3221830344556,0.749094069539357,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1435,0.0264708604828613,2.28831928058275,2.00957523712924,0.878802377408397,0.91004924019199,2.36434395218392,1.06754962337102,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1438,0.0316051595731475,2.21274581881128,2.00957523712924,0.74164831807873,1.14641650251068,2.30319044845605,1.08341949018439,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1439,0.0437182812286037,2.07026925828077,2.00957523712924,1.02131079288709,1.47508981522945,1.92612149862256,0.865592910671511,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1441,0.0285314483433478,2.25654641412398,2.00957523712924,0.90984036835072,1.41840471102361,2.07141290163399,0.842645318237967,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1442,0.00810734860609183,2.76002846153822,2.00957523712924,1.35288081046578,1.5178814161816,2.79683296632014,1.02684747361738,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1448,0.0489022970874793,2.019685809,2.00957523712924,1.22679793833899,1.52583777976109,2.25778843473637,1.24968011743428,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1449,0.0208780082632397,2.38724376624013,2.00957523712924,1.23492532221539,0.986056930954141,2.22209279874164,0.86642474652341,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1456,0.0270014075053622,2.27993382404538,2.00957523712924,1.40097857745494,1.90919398775935,2.10889288938172,0.855587757639454,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1458,0.000516944416729122,3.71758503369626,2.00957523712924,1.2372771872809,1.83679931913085,3.80361020715011,1.04681560038642,1,50,2,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1462,0.00604706475455973,2.86978644276819,2.00957523712924,1.5964674944859,2.2176906551709,3.13883116462411,1.19629077211441,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1465,0.0461389722612396,2.04603580178011,2.00957523712924,0.328713376281322,0.657565323803045,2.02570983119203,0.980230054389775,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1467,0.0486486539671075,2.02204992265096,2.00957523712924,1.30408945249351,0.848202706410085,2.18564393036577,1.16835568180654,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
1469,0.0058434452547748,2.88245563299181,2.00957523712924,1.73936929455455,1.20480015177898,2.46975605961069,0.734146709643423,1,50,1,affirm,TRUE,TRUE,TRUE,1,0.1,50,0.1,1,2,affirm,2000,2000
